ticket_id,risk_score,risk_level,final_risk_prob,lr_risk_prob,nn_risk_prob,risk_explanation,is_risk_high,is_risk_medium,is_risk_low,risk_dim_compliance,risk_dim_sla,risk_dim_cost,risk_dim_quality,risk_dim_equipment,created_at,ticket_type,priority,region
TK001020,0.2899,low,0.37,0.4846,0.3242,compliance(0.50); quality(0.50); equipment(0.40),0,0,1,0.5,0,0.14939300517094456,0.5,0.4,2025-06-30 12:24:00,抢修,高,华中
TK001021,0.0775,low,0.0405,0.0332,0.016,equipment(0.40),0,0,1,0.0,0,0.0875633882083936,0.0,0.4,2025-09-29 08:46:00,保养,高,华中
TK001022,0.1357,low,0.1252,0.201,0.0405,quality(0.50); cost(0.30),0,0,1,0.0,0,0.30355213670615977,0.5,0.0,2025-07-26 13:32:00,抢修,低,华东
TK001023,0.0947,low,0.0401,0.0299,0.0034,cost(0.29); quality(0.25),0,0,1,0.0,0,0.2860089602783513,0.25,0.0,2025-03-03 20:38:00,抢修,中,西北
TK001024,0.4231,medium,0.5745,0.5039,0.7749,equipment(0.80); compliance(0.75); cost(0.39),0,1,0,0.75,0,0.3903008110198226,0.25,0.8,2025-10-10 17:38:00,抢修,低,华北
TK001025,0.1782,low,0.0919,0.0868,0.023,cost(0.40); equipment(0.40); quality(0.25),0,0,1,0.0,0,0.40333761232349163,0.25,0.4,2025-08-03 15:05:00,保养,中,西北
TK001026,0.2242,low,0.4953,0.6917,0.5312,quality(0.50); equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.1334107953945285,0.5,0.4,2025-08-25 10:34:00,抢修,高,华南
TK001027,0.105,low,0.0699,0.0955,0.0141,compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.062267223413234984,0.0,0.2,2025-08-08 10:25:00,巡检,中,西南
TK001028,0.0716,low,0.1017,0.2203,0.0089,equipment(0.40),0,0,1,0.0,0,0.057791912084832586,0.0,0.4,2025-05-16 07:07:00,抢修,高,华东
TK001029,0.1081,low,0.1012,0.1843,0.0121,equipment(0.40); cost(0.24),0,0,1,0.0,0,0.24036848921807952,0.0,0.4,2025-01-24 12:48:00,抢修,中,西南
TK001030,0.1106,low,0.1599,0.2765,0.0856,compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.09069293693689129,0.0,0.2,2025-03-28 11:37:00,抢修,高,华中
TK001031,0.3342,low,0.6102,0.7935,0.6635,compliance(0.75); quality(0.50); cost(0.36),0,0,1,0.75,0,0.3586014283021435,0.5,0.0,2025-02-04 11:10:00,保养,高,华北
TK001032,0.2764,low,0.1422,0.1252,0.0442,compliance(0.50); quality(0.50); cost(0.23),0,0,1,0.5,0,0.23181001674531898,0.5,0.2,2025-02-23 10:41:00,保养,高,西北
TK001033,0.0777,low,0.2112,0.2877,0.2491,compliance(0.25),0,0,1,0.25,0,0.0758040034490376,0.0,0.0,2025-02-08 08:26:00,保养,高,西北
TK001034,0.2376,low,0.3552,0.485,0.3261,equipment(0.80); cost(0.28); compliance(0.25),0,0,1,0.25,0,0.2756531896145413,0.0,0.8,2025-11-18 18:21:00,巡检,高,西北
TK001035,0.1587,low,0.0689,0.0513,0.0095,equipment(0.80); cost(0.19),0,0,1,0.0,0,0.19352057633050967,0.0,0.8,2025-11-24 14:34:00,巡检,低,西北
TK001036,0.223,low,0.1566,0.1829,0.0733,quality(0.75); equipment(0.40); cost(0.25),0,0,1,0.0,0,0.25228493530280804,0.75,0.4,2025-06-13 07:16:00,改造,中,华南
TK001037,0.1037,low,0.0582,0.0695,0.008,compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.0562273675968854,0.0,0.2,2025-11-22 08:05:00,巡检,低,华东
TK001038,0.3086,low,0.234,0.3504,0.0536,compliance(0.75); equipment(0.40); cost(0.31),0,0,1,0.75,0,0.30574566164786576,0.0,0.4,2025-06-27 07:52:00,保养,低,西南
TK001039,0.0911,low,0.0546,0.0721,0.0058,equipment(0.40); cost(0.16),0,0,1,0.0,0,0.15554202892492885,0.0,0.4,2025-11-13 18:39:00,抢修,高,西北
TK001040,0.1842,low,0.0829,0.0664,0.0127,equipment(0.40); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.12092511944526652,0.25,0.4,2025-05-03 17:13:00,抢修,紧急,华北
TK001041,0.2439,low,0.1977,0.2571,0.0986,quality(0.75); equipment(0.60); cost(0.21),0,0,1,0.0,0,0.2070152770388386,0.75,0.6,2025-09-23 10:30:00,巡检,高,华东
TK001042,0.2943,low,0.159,0.1895,0.0124,compliance(0.50); quality(0.50); equipment(0.40),0,0,1,0.5,0,0.17169054441260745,0.5,0.4,2025-07-07 12:19:00,抢修,低,华东
TK001043,0.1632,low,0.1516,0.2336,0.0596,compliance(0.25); quality(0.25); equipment(0.20),0,0,1,0.25,0,0.16615642718066148,0.25,0.2,2025-07-10 13:49:00,抢修,高,华南
TK001044,0.1487,low,0.2721,0.5226,0.1274,equipment(0.40); compliance(0.25); cost(0.13),0,0,1,0.25,0,0.13093833191536075,0.0,0.4,2025-10-20 17:41:00,抢修,中,西南
TK001045,0.1538,low,0.1411,0.2571,0.0143,equipment(0.40); compliance(0.25); cost(0.16),0,0,1,0.25,0,0.1565399799790793,0.0,0.4,2025-03-08 07:52:00,巡检,高,西北
TK001046,0.3132,low,0.6849,0.8508,0.8375,quality(1.00); equipment(0.60); cost(0.37),0,0,1,0.0,0,0.3658712653965819,1.0,0.6,2025-08-03 14:51:00,改造,紧急,华南
TK001047,0.2677,low,0.1821,0.2213,0.0696,compliance(0.50); equipment(0.40); quality(0.25),0,0,1,0.5,0,0.22599418857175557,0.25,0.4,2025-07-31 11:54:00,巡检,中,华中
TK001048,0.2072,low,0.6281,0.8351,0.7819,compliance(0.50); equipment(0.40); cost(0.11),0,0,1,0.5,0,0.11110973801285229,0.0,0.4,2025-07-08 16:21:00,巡检,高,华东
TK001049,0.1671,low,0.2901,0.3448,0.3409,quality(0.50); compliance(0.25); cost(0.15),0,0,1,0.25,0,0.14813017225777791,0.5,0.0,2025-05-30 11:24:00,巡检,高,西北
TK001050,0.1198,low,0.1464,0.201,0.1145,compliance(0.25); equipment(0.20); cost(0.14),0,0,1,0.25,0,0.13633422874654766,0.0,0.2,2025-06-23 20:48:00,保养,高,华中
TK001051,0.1773,low,0.2616,0.3686,0.2268,equipment(0.40); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.08641696347644034,0.25,0.4,2025-08-10 13:44:00,改造,中,西北
TK001052,0.0766,low,0.0498,0.0695,0.0071,equipment(0.40),0,0,1,0.0,0,0.08321234104620878,0.0,0.4,2025-05-20 07:22:00,保养,低,华中
TK001053,0.0873,low,0.0389,0.0316,0.0047,equipment(0.40); cost(0.14),0,0,1,0.0,0,0.1367095273620924,0.0,0.4,2025-04-05 07:45:00,改造,高,西南
TK001054,0.1463,low,0.0855,0.1061,0.0127,equipment(0.60); cost(0.28),0,0,1,0.0,0,0.2817169952128724,0.0,0.6,2025-05-16 15:11:00,巡检,中,华北
TK001055,0.2008,low,0.1365,0.2003,0.0176,quality(0.50); cost(0.32); compliance(0.25),0,0,1,0.25,0,0.3166645837238852,0.5,0.0,2025-09-29 07:30:00,巡检,高,华东
TK001056,0.1289,low,0.082,0.0951,0.0287,equipment(0.40); quality(0.25); cost(0.16),0,0,1,0.0,0,0.15706601868248515,0.25,0.4,2025-05-07 08:06:00,巡检,中,西南
TK001057,0.2706,low,0.1384,0.1404,0.0232,compliance(0.50); equipment(0.40); quality(0.25),0,0,1,0.5,0,0.2405063291139241,0.25,0.4,2025-09-03 10:19:00,巡检,中,华北
TK001058,0.1855,low,0.3652,0.4817,0.4028,equipment(0.40); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.12756031045620708,0.25,0.4,2025-09-19 17:33:00,巡检,高,西南
TK001059,0.2856,low,0.3055,0.5395,0.0886,equipment(1.00); cost(0.37); compliance(0.25),0,0,1,0.25,0,0.36560546477196176,0.0,1.0,2025-10-18 08:08:00,巡检,低,华南
TK001060,0.2263,low,0.2346,0.3761,0.1001,quality(1.00); equipment(0.40),0,0,1,0.0,0,0.08141448308174015,1.0,0.4,2025-10-18 10:05:00,改造,中,华中
TK001061,0.1952,low,0.0932,0.0614,0.0377,equipment(0.40); cost(0.36); compliance(0.25),0,0,1,0.25,0,0.3635340502846719,0.0,0.4,2025-01-28 09:58:00,保养,低,华北
TK001062,0.1512,low,0.0906,0.1033,0.026,compliance(0.50); cost(0.13),0,0,1,0.5,0,0.13108404577735555,0.0,0.0,2025-11-07 13:26:00,抢修,高,西南
TK001063,0.1744,low,0.1114,0.1069,0.062,equipment(0.80); cost(0.27),0,0,1,0.0,0,0.27202490167037086,0.0,0.8,2025-02-08 16:31:00,保养,低,华北
TK001064,0.362,low,0.786,0.9832,0.9523,quality(1.00); equipment(0.60); cost(0.30),0,0,1,0.25,0,0.29746404245893276,1.0,0.6,2025-11-13 14:02:00,抢修,高,华中
TK001065,0.1371,low,0.0635,0.0331,0.0308,equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.07316940583833154,0.0,0.4,2025-12-19 20:55:00,巡检,中,华东
TK001066,0.0899,low,0.0579,0.0691,0.0193,equipment(0.40); cost(0.15),0,0,1,0.0,0,0.14950401688325787,0.0,0.4,2025-11-15 14:34:00,抢修,中,华中
TK001067,0.1586,low,0.0626,0.0409,0.0019,equipment(0.60); cost(0.34),0,0,1,0.0,0,0.3429761092150171,0.0,0.6,2025-07-03 14:52:00,保养,中,华中
TK001068,0.1006,low,0.0595,0.068,0.0158,compliance(0.25); cost(0.19),0,0,1,0.25,0,0.19031541239236416,0.0,0.0,2025-03-15 19:03:00,巡检,高,华北
TK001069,0.3544,low,0.232,0.3434,0.0158,equipment(0.80); compliance(0.75); cost(0.23),0,0,1,0.75,0,0.2347153245080259,0.0,0.8,2025-01-03 11:27:00,抢修,中,华北
TK001070,0.1531,low,0.0797,0.0708,0.0256,equipment(0.60); cost(0.32),0,0,1,0.0,0,0.3156831401802762,0.0,0.6,2025-07-08 08:12:00,抢修,低,华东
TK001071,0.2625,low,0.7777,0.9998,0.9972,cost(1.00); compliance(0.25),0,0,1,0.25,0,1.0,0.0,0.0,2025-03-22 11:29:00,抢修,低,西南
TK001072,0.2614,low,0.1354,0.1097,0.053,compliance(0.50); quality(0.50); cost(0.31),0,0,1,0.5,0,0.30704603819792853,0.5,0.0,2025-07-15 15:36:00,保养,中,华中
TK001073,0.2063,low,0.4169,0.5769,0.4375,equipment(0.40); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.2315118366115103,0.25,0.4,2025-08-07 12:43:00,保养,紧急,华北
TK001074,0.1353,low,0.1483,0.2016,0.1061,compliance(0.25); cost(0.21); equipment(0.20),0,0,1,0.25,0,0.21422539212148672,0.0,0.2,2025-02-23 17:36:00,巡检,中,华北
TK001075,0.165,low,0.0937,0.09,0.0362,equipment(0.60); quality(0.25); cost(0.19),0,0,1,0.0,0,0.18734019147291436,0.25,0.6,2025-04-14 10:56:00,保养,中,华东
TK001076,0.0309,low,0.0186,0.0224,0.0043,cost(0.15),0,0,1,0.0,0,0.1545320365250532,0.0,0.0,2025-03-23 14:37:00,抢修,中,华南
TK001077,0.1788,low,0.2174,0.2872,0.1806,quality(0.50); equipment(0.40); cost(0.22),0,0,1,0.0,0,0.2191581891972455,0.5,0.4,2025-05-20 15:15:00,抢修,中,华北
TK001078,0.1365,low,0.0742,0.0844,0.0107,cost(0.34); quality(0.25); equipment(0.20),0,0,1,0.0,0,0.34487327898755094,0.25,0.2,2025-08-03 18:56:00,保养,中,华东
TK001079,0.0684,low,0.0281,0.0178,0.0038,cost(0.34),0,0,1,0.0,0,0.3419979853679068,0.0,0.0,2025-01-08 14:33:00,抢修,低,华北
TK001080,0.0866,low,0.0438,0.0416,0.0092,cost(0.28); equipment(0.20),0,0,1,0.0,0,0.28307361080177507,0.0,0.2,2025-02-23 10:33:00,抢修,中,华南
TK001081,0.3725,low,0.8109,0.9999,0.9976,cost(1.00); quality(0.75); equipment(0.40),0,0,1,0.0,0,1.0,0.75,0.4,2025-03-16 14:14:00,巡检,紧急,华中
TK001082,0.1628,low,0.1203,0.189,0.0151,cost(0.35); compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.35165053692164927,0.0,0.2,2025-11-28 12:11:00,保养,高,西北
TK001083,0.0999,low,0.0878,0.1496,0.0155,compliance(0.25); cost(0.19),0,0,1,0.25,0,0.18687671341729906,0.0,0.0,2025-06-08 20:36:00,巡检,中,华中
TK001084,0.1519,low,0.1199,0.1369,0.0756,cost(0.26); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.2596715097915351,0.25,0.0,2025-04-27 07:51:00,保养,中,华北
TK001085,0.1065,low,0.0376,0.0137,0.0025,equipment(0.40); cost(0.23),0,0,1,0.0,0,0.2323382141383502,0.0,0.4,2025-12-05 19:18:00,抢修,中,华中
TK001086,0.1638,low,0.4126,0.4345,0.6041,quality(1.00),0,0,1,0.0,0,0.0688303159215441,1.0,0.0,2025-04-28 11:43:00,改造,低,华北
TK001087,0.2978,low,0.7264,0.9242,0.896,quality(0.75); compliance(0.50); equipment(0.20),0,0,1,0.5,0,0.15138042781238548,0.75,0.2,2025-06-07 17:09:00,抢修,中,华东
TK001088,0.0802,low,0.0661,0.0993,0.0209,equipment(0.40); cost(0.10),0,0,1,0.0,0,0.1010059077598171,0.0,0.4,2025-09-04 15:39:00,改造,中,西北
TK001089,0.2693,low,0.4434,0.4909,0.5451,compliance(0.75); equipment(0.40); cost(0.11),0,0,1,0.75,0,0.10907152265267295,0.0,0.4,2025-06-30 08:20:00,巡检,中,华南
TK001090,0.0587,low,0.0266,0.0234,0.0022,quality(0.25); cost(0.11),0,0,1,0.0,0,0.10609679073360778,0.25,0.0,2025-09-28 13:19:00,保养,中,华北
TK001091,0.0939,low,0.0559,0.054,0.0252,compliance(0.25); cost(0.16),0,0,1,0.25,0,0.157110149595452,0.0,0.0,2025-04-06 09:25:00,改造,中,华中
TK001092,0.0572,low,0.0211,0.0101,0.0011,equipment(0.20); cost(0.14),0,0,1,0.0,0,0.1362384418650403,0.0,0.2,2025-12-09 10:35:00,抢修,低,西北
TK001093,0.2498,low,0.4636,0.775,0.3355,quality(0.50); equipment(0.40); cost(0.26),0,0,1,0.25,0,0.2616917303488131,0.5,0.4,2025-02-09 16:26:00,保养,中,西北
TK001094,0.0812,low,0.0684,0.1195,0.0063,compliance(0.25),0,0,1,0.25,0,0.09356430149618133,0.0,0.0,2025-11-10 19:19:00,保养,中,西北
TK001095,0.279,low,0.7202,0.8748,0.9437,quality(0.75); equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.22010503721702357,0.75,0.4,2025-04-23 13:54:00,保养,紧急,西南
TK001096,0.1257,low,0.1497,0.2479,0.0722,quality(0.50); cost(0.25),0,0,1,0.0,0,0.2535146451065672,0.5,0.0,2025-05-12 19:13:00,巡检,中,西南
TK001097,0.0443,low,0.0196,0.0115,0.0066,cost(0.22),0,0,1,0.0,0,0.22159480053075264,0.0,0.0,2025-07-27 11:38:00,巡检,低,华东
TK001098,0.2116,low,0.0945,0.0724,0.0163,compliance(0.50); equipment(0.40); cost(0.13),0,0,1,0.5,0,0.13292050054468196,0.0,0.4,2025-11-03 11:03:00,保养,中,西南
TK001099,0.0567,low,0.0417,0.0664,0.0041,equipment(0.20); cost(0.13),0,0,1,0.0,0,0.13334630310352946,0.0,0.2,2025-08-27 17:09:00,保养,高,华东
TK001100,0.1227,low,0.0927,0.1185,0.0412,cost(0.30); compliance(0.25),0,0,1,0.25,0,0.30091225256209564,0.0,0.0,2025-11-21 14:26:00,抢修,低,西南
TK001101,0.16,low,0.0652,0.0452,0.0039,compliance(0.50); cost(0.17),0,0,1,0.5,0,0.17477969696789153,0.0,0.0,2025-05-12 15:50:00,抢修,高,西北
TK001102,0.1059,low,0.041,0.0259,0.0006,equipment(0.60),0,0,1,0.0,0,0.07962086174432847,0.0,0.6,2025-09-05 19:36:00,保养,高,华中
TK001103,0.1968,low,0.1,0.1117,0.0053,equipment(0.60); compliance(0.25); cost(0.22),0,0,1,0.25,0,0.221429693412729,0.0,0.6,2025-11-19 17:23:00,保养,低,西北
TK001104,0.248,low,0.7244,0.8983,0.9588,compliance(0.50); equipment(0.40); quality(0.25),0,0,1,0.5,0,0.12769936739567977,0.25,0.4,2025-04-19 18:31:00,抢修,低,西南
TK001105,0.2242,low,0.1,0.0862,0.0074,compliance(0.50); quality(0.50); cost(0.12),0,0,1,0.5,0,0.12103038722679871,0.5,0.0,2025-01-07 15:56:00,保养,中,华中
TK001106,0.2629,low,0.0942,0.0429,0.001,compliance(0.50); equipment(0.40); cost(0.39),0,0,1,0.5,0,0.38952509444144623,0.0,0.4,2025-09-06 15:23:00,保养,中,华东
TK001107,0.0488,low,0.0383,0.0664,0.0013,equipment(0.20),0,0,1,0.0,0,0.09422637547027446,0.0,0.2,2025-05-25 16:47:00,抢修,低,西北
TK001108,0.0937,low,0.0877,0.0894,0.0808,quality(0.25); equipment(0.20); cost(0.13),0,0,1,0.0,0,0.13101349015396013,0.25,0.2,2025-10-19 14:21:00,改造,中,西北
TK001109,0.0162,low,0.0096,0.0134,0.0001,,0,0,1,0.0,0,0.08081260454324724,0.0,0.0,2025-03-13 14:54:00,巡检,中,华东
TK001110,0.2609,low,0.0952,0.032,0.0164,equipment(0.80); compliance(0.50),0,0,1,0.5,0,0.0793276725292057,0.0,0.8,2025-04-01 07:54:00,巡检,低,华东
TK001111,0.1382,low,0.1207,0.1968,0.0297,cost(0.38); compliance(0.25),0,0,1,0.25,0,0.37828776922779483,0.0,0.0,2025-02-04 07:19:00,保养,中,华中
TK001112,0.2401,low,0.3662,0.5707,0.2699,equipment(0.80); cost(0.29); compliance(0.25),0,0,1,0.25,0,0.28813571413284644,0.0,0.8,2025-09-04 11:12:00,抢修,高,华北
TK001113,0.3832,low,0.4584,0.2295,0.7518,equipment(1.00); compliance(0.75); cost(0.23),0,0,1,0.75,0,0.22837565016132166,0.0,1.0,2025-04-20 09:00:00,抢修,低,华东
TK001114,0.1977,low,0.4002,0.5565,0.4174,quality(0.75); equipment(0.40); cost(0.13),0,0,1,0.0,0,0.1259832974832743,0.75,0.4,2025-01-06 09:56:00,抢修,低,西南
TK001115,0.1818,low,0.2524,0.314,0.2513,quality(0.75); cost(0.35),0,0,1,0.0,0,0.3463818906325039,0.75,0.0,2025-06-06 14:12:00,改造,中,华北
TK001116,0.2274,low,0.1562,0.2288,0.0226,equipment(0.60); quality(0.50); cost(0.31),0,0,1,0.0,0,0.31198377763489793,0.5,0.6,2025-08-19 13:11:00,改造,中,西南
TK001117,0.1272,low,0.1253,0.1412,0.1079,quality(0.50); cost(0.26),0,0,1,0.0,0,0.26103996722677125,0.5,0.0,2025-05-23 18:26:00,保养,低,华中
TK001118,0.3228,low,0.754,0.957,0.9205,quality(1.00); compliance(0.50); equipment(0.20),0,0,1,0.5,0,0.08890285620079952,1.0,0.2,2025-09-28 17:54:00,抢修,中,华南
TK001119,0.3229,low,0.4439,0.6319,0.3595,quality(0.75); compliance(0.50); equipment(0.40),0,0,1,0.5,0,0.12709011529037773,0.75,0.4,2025-07-25 16:09:00,保养,低,西南
TK001120,0.1445,low,0.1773,0.3348,0.0479,compliance(0.25); quality(0.25); cost(0.22),0,0,1,0.25,0,0.2226223374856512,0.25,0.0,2025-11-03 14:39:00,抢修,中,西北
TK001121,0.336,low,0.3287,0.5286,0.1225,compliance(0.75); quality(0.50); cost(0.37),0,0,1,0.75,0,0.36764510448852106,0.5,0.0,2025-10-26 08:30:00,保养,高,华北
TK001122,0.1146,low,0.0406,0.017,0.0009,equipment(0.40); quality(0.25),0,0,1,0.0,0,0.08556953179594695,0.25,0.4,2025-05-24 20:20:00,改造,中,华中
TK001123,0.1957,low,0.0896,0.0609,0.0275,equipment(0.40); cost(0.37); compliance(0.25),0,0,1,0.25,0,0.36599975605873614,0.0,0.4,2025-12-10 09:18:00,抢修,中,西北
TK001124,0.1465,low,0.127,0.139,0.0982,compliance(0.50); cost(0.11),0,0,1,0.5,0,0.10728834989572933,0.0,0.0,2025-12-02 08:25:00,抢修,中,西南
TK001125,0.1797,low,0.147,0.1681,0.0978,quality(0.75); equipment(0.20); cost(0.19),0,0,1,0.0,0,0.18609920480293252,0.75,0.2,2025-07-26 07:09:00,巡检,高,华东
TK001126,0.1026,low,0.1305,0.2751,0.0099,equipment(0.40); cost(0.21),0,0,1,0.0,0,0.21313333974632054,0.0,0.4,2025-05-08 16:20:00,抢修,中,西南
TK001127,0.1363,low,0.1161,0.1718,0.0431,compliance(0.25); cost(0.22); equipment(0.20),0,0,1,0.25,0,0.21878908379565787,0.0,0.2,2025-08-03 09:18:00,巡检,高,华北
TK001128,0.1364,low,0.1684,0.221,0.1432,compliance(0.25); cost(0.22); equipment(0.20),0,0,1,0.25,0,0.21952899492277989,0.0,0.2,2025-09-01 18:53:00,保养,中,华东
TK001129,0.1768,low,0.0817,0.0815,0.0005,equipment(0.60); compliance(0.25); cost(0.12),0,0,1,0.25,0,0.12174952444282483,0.0,0.6,2025-03-03 14:51:00,巡检,中,西南
TK001130,0.1776,low,0.0591,0.0141,0.0026,compliance(0.50); cost(0.26),0,0,1,0.5,0,0.2628382248493597,0.0,0.0,2025-11-16 19:13:00,保养,高,西南
TK001131,0.0322,low,0.0124,0.0074,0.0005,cost(0.16),0,0,1,0.0,0,0.16097717506557285,0.0,0.0,2025-01-04 19:01:00,保养,低,华东
TK001132,0.1002,low,0.0903,0.1669,0.0053,equipment(0.40); cost(0.20),0,0,1,0.0,0,0.20107526881720428,0.0,0.4,2025-04-10 10:55:00,巡检,高,西北
TK001133,0.0918,low,0.0592,0.0857,0.0048,equipment(0.40); cost(0.16),0,0,1,0.0,0,0.15893703852232788,0.0,0.4,2025-03-26 09:41:00,保养,中,华东
TK001134,0.1034,low,0.0543,0.0645,0.0021,equipment(0.40); cost(0.22),0,0,1,0.0,0,0.21676055307630404,0.0,0.4,2025-02-20 10:25:00,巡检,中,华中
TK001135,0.1504,low,0.126,0.1396,0.0915,equipment(0.40); cost(0.26); quality(0.25),0,0,1,0.0,0,0.2645772210879822,0.25,0.4,2025-10-20 11:07:00,抢修,中,华中
TK001136,0.0744,low,0.0848,0.165,0.0135,compliance(0.25),0,0,1,0.25,0,0.05956381080999362,0.0,0.0,2025-02-02 07:38:00,巡检,中,西北
TK001137,0.0864,low,0.0875,0.0865,0.0894,compliance(0.25); cost(0.12),0,0,1,0.25,0,0.11943514609160799,0.0,0.0,2025-07-21 14:53:00,巡检,低,华中
TK001138,0.0806,low,0.0628,0.1074,0.003,compliance(0.25),0,0,1,0.25,0,0.09049624167928405,0.0,0.0,2025-05-22 16:31:00,巡检,中,华南
TK001139,0.0747,low,0.1087,0.1886,0.058,compliance(0.25),0,0,1,0.25,0,0.060776985032438224,0.0,0.0,2025-01-20 08:38:00,抢修,高,华东
TK001140,0.1626,low,0.3038,0.4158,0.3128,quality(0.50); equipment(0.40); cost(0.14),0,0,1,0.0,0,0.13781375055898903,0.5,0.4,2025-02-12 13:55:00,保养,中,华南
TK001141,0.0588,low,0.0484,0.0596,0.0282,equipment(0.20); cost(0.14),0,0,1,0.0,0,0.14409628896869142,0.0,0.2,2025-12-28 15:57:00,巡检,低,西北
TK001142,0.116,low,0.229,0.3254,0.2294,quality(0.50); cost(0.21),0,0,1,0.0,0,0.20520152406436554,0.5,0.0,2025-12-09 11:03:00,保养,中,华北
TK001143,0.2501,low,0.1655,0.2403,0.0183,compliance(0.75); cost(0.31),0,0,1,0.75,0,0.31278720268200344,0.0,0.0,2025-04-18 08:36:00,巡检,低,华中
TK001144,0.1077,low,0.0421,0.0222,0.0058,equipment(0.60),0,0,1,0.0,0,0.08866424541207218,0.0,0.6,2025-11-01 10:38:00,巡检,高,华东
TK001145,0.1228,low,0.0418,0.0133,0.001,equipment(0.60); cost(0.16),0,0,1,0.0,0,0.1640795581732446,0.0,0.6,2025-05-30 12:55:00,巡检,中,西北
TK001146,0.1227,low,0.0832,0.1275,0.005,compliance(0.25); quality(0.25); cost(0.11),0,0,1,0.25,0,0.11345739982833047,0.25,0.0,2025-09-11 10:39:00,抢修,高,西北
TK001147,0.4044,medium,0.7535,0.911,0.8952,quality(1.00); equipment(0.80); cost(0.36),0,1,0,0.25,0,0.3595439134001758,1.0,0.8,2025-06-27 09:28:00,巡检,中,西北
TK001148,0.2089,low,0.0843,0.0579,0.0039,equipment(0.60); cost(0.28); compliance(0.25),0,0,1,0.25,0,0.2818917612949987,0.0,0.6,2025-03-08 20:19:00,巡检,中,华北
TK001149,0.1996,low,0.107,0.1202,0.0144,compliance(0.75),0,0,1,0.75,0,0.06053309494972803,0.0,0.0,2025-06-19 15:40:00,巡检,中,华中
TK001150,0.0799,low,0.0317,0.0197,0.0024,equipment(0.40),0,0,1,0.0,0,0.09926612463239692,0.0,0.4,2025-06-11 20:13:00,抢修,低,华东
TK001151,0.22,low,0.6168,0.8659,0.7077,quality(0.50); cost(0.26); compliance(0.25),0,0,1,0.25,0,0.26230599065718296,0.5,0.2,2025-01-15 15:49:00,改造,中,西北
TK001152,0.1298,low,0.0399,0.0024,0.0004,equipment(0.60); cost(0.20),0,0,1,0.0,0,0.19888021078385243,0.0,0.6,2025-04-30 12:08:00,抢修,高,华中
TK001153,0.3182,low,0.4862,0.6401,0.4762,quality(0.75); compliance(0.50); equipment(0.40),0,0,1,0.5,0,0.1034220224307536,0.75,0.4,2025-02-15 13:40:00,改造,紧急,西北
TK001154,0.2642,low,0.126,0.1239,0.0096,equipment(1.00); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.07107170240656913,0.25,1.0,2025-02-16 13:08:00,改造,低,西南
TK001155,0.1036,low,0.0483,0.0461,0.0032,quality(0.25); equipment(0.20); cost(0.18),0,0,1,0.0,0,0.18037103910562968,0.25,0.2,2025-03-16 11:57:00,保养,紧急,华中
TK001156,0.0417,low,0.0282,0.0314,0.0133,equipment(0.20),0,0,1,0.0,0,0.058311048898993856,0.0,0.2,2025-04-25 08:55:00,改造,高,华东
TK001157,0.184,low,0.0878,0.079,0.0142,compliance(0.50); cost(0.29),0,0,1,0.5,0,0.2948553414918593,0.0,0.0,2025-06-17 11:41:00,巡检,中,华北
TK001158,0.148,low,0.0535,0.0251,0.0008,equipment(0.80); cost(0.14),0,0,1,0.0,0,0.14007359387102425,0.0,0.8,2025-06-08 08:31:00,巡检,低,华北
TK001159,0.1105,low,0.0927,0.148,0.0222,quality(0.50); cost(0.18),0,0,1,0.0,0,0.17727671359335329,0.5,0.0,2025-11-28 15:21:00,抢修,低,华东
TK001160,0.2335,low,0.0843,0.038,0.0027,equipment(0.60); cost(0.41); compliance(0.25),0,0,1,0.25,0,0.4051014277329573,0.0,0.6,2025-03-08 15:00:00,改造,高,华中
TK001161,0.1675,low,0.1,0.1087,0.0335,cost(0.34); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.33761693179608676,0.25,0.0,2025-04-15 20:45:00,巡检,中,西北
TK001162,0.0599,low,0.0361,0.0397,0.0121,cost(0.30),0,0,1,0.0,0,0.2994360002587154,0.0,0.0,2025-11-12 12:22:00,巡检,紧急,华南
TK001163,0.1281,low,0.0918,0.1272,0.0254,equipment(0.40); quality(0.25); cost(0.15),0,0,1,0.0,0,0.15308903971753174,0.25,0.4,2025-08-08 14:36:00,巡检,中,西北
TK001164,0.1306,low,0.0648,0.046,0.0272,compliance(0.25); quality(0.25); cost(0.15),0,0,1,0.25,0,0.15281219235659027,0.25,0.0,2025-09-10 17:11:00,改造,低,西南
TK001165,0.0397,low,0.0197,0.0204,0.002,cost(0.20),0,0,1,0.0,0,0.1987499505586443,0.0,0.0,2025-11-14 17:43:00,抢修,中,华东
