ticket_id,anomaly_label,anomaly_score,anomaly_model_if,anomaly_model_lof,anomaly_reasons,created_at,ticket_type,priority,region,equipment_type,fault_category,total_cost
TK001046,0,0.2939,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'budget_limit', 'deviation': 1.541, 'importance': 0.0476, 'value': 1.541}]",2025-08-03 14:51:00,改造,紧急,华南,配电箱,老化,6501.1
TK001047,0,0.1519,0,0,[],2025-07-31 11:54:00,巡检,中,华中,电缆,电气故障,4312.42
TK001048,0,0.2418,0,0,"[{'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}, {'feature': 'accept_delay', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-07-08 16:21:00,巡检,高,华东,电容器,环境损坏,2472.55
TK001049,0,0.2269,0,0,"[{'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-05-30 11:24:00,巡检,高,西北,开关柜,漏电,4333.34
TK001050,0,0.239,0,0,"[{'feature': 'accept_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': 1.643}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-06-23 20:48:00,保养,高,华中,开关柜,电气故障,3363.79
TK001051,0,0.336,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}]",2025-08-10 13:44:00,改造,中,西北,发电机,过热,2296.79
TK001052,0,0.4201,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'response_time', 'deviation': 1.688, 'importance': 0.0476, 'value': -1.688}, {'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}]",2025-05-20 07:22:00,保养,低,华中,开关柜,漏电,3490.66
TK001053,0,0.229,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-04-05 07:45:00,改造,高,西南,开关柜,环境损坏,2901.74
TK001054,0,0.2105,0,0,"[{'feature': 'response_time', 'deviation': 1.556, 'importance': 0.0476, 'value': 1.556}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-05-16 15:11:00,巡检,中,华北,电缆,过热,3435.74
TK001055,0,0.3974,0,0,"[{'feature': 'arrival_delay', 'deviation': 1.67, 'importance': 0.0476, 'value': 1.67}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-09-29 07:30:00,巡检,高,华东,变压器,过热,1568.29
TK001056,0,0.3411,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'response_time', 'deviation': 1.633, 'importance': 0.0476, 'value': -1.633}, {'feature': 'budget_limit', 'deviation': 1.562, 'importance': 0.0476, 'value': 1.562}]",2025-05-07 08:06:00,巡检,中,西南,电缆,老化,4964.62
TK001057,0,0.1498,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}]",2025-09-03 10:19:00,巡检,中,华北,开关柜,过热,2065.05
TK001058,0,0.1806,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-09-19 17:33:00,巡检,高,西南,发电机,老化,2271.26
TK001059,0,0.2038,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'equipment_age_months', 'deviation': 1.696, 'importance': 0.0476, 'value': 1.696}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}]",2025-10-18 08:08:00,巡检,低,华南,开关柜,老化,1657.47
TK001060,1,0.5337,1,1,"[{'feature': 'response_time', 'deviation': 2.183, 'importance': 0.0476, 'value': 2.183}, {'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}]",2025-10-18 10:05:00,改造,中,华中,开关柜,过热,508.79
TK001061,0,0.3314,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'dispatch_delay', 'deviation': 1.575, 'importance': 0.0476, 'value': 1.575}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-01-28 09:58:00,保养,低,华北,发电机,电气故障,1760.91
TK001062,0,0.2799,0,0,"[{'feature': 'response_time', 'deviation': 1.797, 'importance': 0.0476, 'value': -1.797}, {'feature': 'dispatch_delay', 'deviation': 1.705, 'importance': 0.0476, 'value': -1.705}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-11-07 13:26:00,抢修,高,西南,电容器,短路,3348.33
TK001063,0,0.2431,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}]",2025-02-08 16:31:00,保养,低,华北,变压器,机械故障,4540.07
TK001064,1,0.5388,1,0,"[{'feature': 'reopen_within_days', 'deviation': 4.1, 'importance': 0.0476, 'value': 4.1}, {'feature': 'dispatch_delay', 'deviation': 1.699, 'importance': 0.0476, 'value': 1.699}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}]",2025-11-13 14:02:00,抢修,高,华中,配电箱,机械故障,4518.2
TK001065,0,0.2715,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}]",2025-12-19 20:55:00,巡检,中,华东,发电机,过热,3163.15
TK001066,0,0.2166,0,0,"[{'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}]",2025-11-15 14:34:00,抢修,中,华中,配电箱,过热,3471.56
TK001067,0,0.1243,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}]",2025-07-03 14:52:00,保养,中,华中,开关柜,电气故障,617.48
TK001068,0,0.2204,0,0,"[{'feature': 'dispatch_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': -1.643}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-03-15 19:03:00,巡检,高,华北,发电机,过热,4324.26
TK001069,0,0.2362,0,0,"[{'feature': 'response_time', 'deviation': 2.019, 'importance': 0.0476, 'value': 2.019}, {'feature': 'arrival_delay', 'deviation': 1.702, 'importance': 0.0476, 'value': 1.702}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}]",2025-01-03 11:27:00,抢修,中,华北,配电箱,老化,1300.38
TK001070,0,0.1147,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}]",2025-07-08 08:12:00,抢修,低,华东,变压器,环境损坏,2755.5
TK001071,1,0.482,1,0,"[{'feature': 'total_cost', 'deviation': 8.216, 'importance': 0.0476, 'value': 8.216}, {'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'dispatch_delay', 'deviation': 1.705, 'importance': 0.0476, 'value': -1.705}]",2025-03-22 11:29:00,抢修,低,西南,配电箱,环境损坏,22832.87
TK001072,0,0.1024,0,0,"[{'feature': 'equipment_age_months', 'deviation': 1.559, 'importance': 0.0476, 'value': -1.559}]",2025-07-15 15:36:00,保养,中,华中,电容器,环境损坏,1898.14
TK001073,0,0.3955,0,0,"[{'feature': 'budget_limit', 'deviation': 2.356, 'importance': 0.0476, 'value': 2.356}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'total_cost', 'deviation': 1.649, 'importance': 0.0476, 'value': 1.649}]",2025-08-07 12:43:00,保养,紧急,华北,电缆,电气故障,6883.68
TK001074,0,0.3308,0,0,"[{'feature': 'response_time', 'deviation': 2.342, 'importance': 0.0476, 'value': -2.342}, {'feature': 'arrival_delay', 'deviation': 1.717, 'importance': 0.0476, 'value': -1.717}, {'feature': 'dispatch_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': -1.643}]",2025-02-23 17:36:00,巡检,中,华北,配电箱,电气故障,4651.5
TK001075,0,0.454,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'photo_count', 'deviation': 1.641, 'importance': 0.0476, 'value': 1.641}, {'feature': 'budget_limit', 'deviation': 1.602, 'importance': 0.0476, 'value': -1.602}]",2025-04-14 10:56:00,保养,中,华东,发电机,机械故障,115.59
TK001076,0,0.1808,0,0,"[{'feature': 'accept_delay', 'deviation': 1.678, 'importance': 0.0476, 'value': -1.678}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-03-23 14:37:00,抢修,中,华南,发电机,电气故障,594.23
TK001077,1,0.5131,1,0,"[{'feature': 'reopen_within_days', 'deviation': 3.303, 'importance': 0.0476, 'value': 3.303}, {'feature': 'response_time', 'deviation': 1.851, 'importance': 0.0476, 'value': -1.851}, {'feature': 'photo_count', 'deviation': 1.641, 'importance': 0.0476, 'value': 1.641}]",2025-05-20 15:15:00,抢修,中,华北,配电箱,老化,3763.7
TK001078,0,0.1837,0,0,[],2025-08-03 18:56:00,保养,中,华东,电缆,环境损坏,4868.05
TK001079,0,0.1544,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}]",2025-01-08 14:33:00,抢修,低,华北,变压器,漏电,1780.43
TK001080,0,0.1765,0,0,[],2025-02-23 10:33:00,抢修,中,华南,配电箱,机械故障,3269.81
TK001081,1,0.7638,1,1,"[{'feature': 'total_cost', 'deviation': 7.96, 'importance': 0.0476, 'value': 7.96}, {'feature': 'reopen_within_days', 'deviation': 4.896, 'importance': 0.0476, 'value': 4.896}, {'feature': 'arrival_delay', 'deviation': 1.702, 'importance': 0.0476, 'value': 1.702}]",2025-03-16 14:14:00,巡检,紧急,华中,配电箱,过热,22211.74
TK001082,0,0.327,0,0,"[{'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-11-28 12:11:00,保养,高,西北,发电机,机械故障,2890.8
TK001083,0,0.1783,0,0,"[{'feature': 'response_time', 'deviation': 1.579, 'importance': 0.0476, 'value': -1.579}, {'feature': 'budget_limit', 'deviation': 1.566, 'importance': 0.0476, 'value': -1.566}, {'feature': 'dispatch_delay', 'deviation': 1.52, 'importance': 0.0476, 'value': -1.52}]",2025-06-08 20:36:00,巡检,中,华中,电容器,电气故障,172.88
TK001084,0,0.0943,0,0,[],2025-04-27 07:51:00,保养,中,华北,变压器,电气故障,3006.4
TK001085,0,0.1705,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'equipment_age_months', 'deviation': 1.588, 'importance': 0.0476, 'value': -1.588}]",2025-12-05 19:18:00,抢修,中,华中,配电箱,环境损坏,1313.39
TK001086,0,0.4089,0,0,"[{'feature': 'reopen_within_days', 'deviation': 4.896, 'importance': 0.0476, 'value': 4.896}, {'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}]",2025-04-28 11:43:00,改造,低,华北,开关柜,环境损坏,1160.63
TK001087,0,0.2406,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-06-07 17:09:00,抢修,中,华东,电缆,环境损坏,2275.35
TK001088,0,0.2457,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-09-04 15:39:00,改造,中,西北,发电机,机械故障,2005.13
TK001089,0,0.1796,0,0,"[{'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-06-30 08:20:00,巡检,中,华南,电容器,环境损坏,2913.25
TK001090,0,0.4164,0,0,"[{'feature': 'response_time', 'deviation': 1.851, 'importance': 0.0476, 'value': -1.851}, {'feature': 'arrival_delay', 'deviation': 1.717, 'importance': 0.0476, 'value': -1.717}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}]",2025-09-28 13:19:00,保养,中,华北,配电箱,环境损坏,4385.48
TK001091,0,0.2725,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-04-06 09:25:00,改造,中,华中,变压器,过热,1693.34
TK001092,0,0.4208,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'dispatch_delay', 'deviation': 1.637, 'importance': 0.0476, 'value': 1.637}]",2025-12-09 10:35:00,抢修,低,西北,电容器,老化,388.08
TK001093,0,0.321,0,0,"[{'feature': 'photo_count', 'deviation': 1.641, 'importance': 0.0476, 'value': 1.641}, {'feature': 'total_duration', 'deviation': 1.547, 'importance': 0.0476, 'value': -1.547}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-02-09 16:26:00,保养,中,西北,变压器,电气故障,1954.6
TK001094,0,0.3406,0,0,"[{'feature': 'response_time', 'deviation': 2.183, 'importance': 0.0476, 'value': 2.183}, {'feature': 'dispatch_delay', 'deviation': 1.699, 'importance': 0.0476, 'value': 1.699}, {'feature': 'equipment_age_months', 'deviation': 1.645, 'importance': 0.0476, 'value': -1.645}]",2025-11-10 19:19:00,保养,中,西北,电缆,电气故障,1176.67
TK001095,1,0.5816,1,1,"[{'feature': 'budget_limit', 'deviation': 2.693, 'importance': 0.0476, 'value': 2.693}, {'feature': 'response_time', 'deviation': 1.91, 'importance': 0.0476, 'value': 1.91}, {'feature': 'total_cost', 'deviation': 1.839, 'importance': 0.0476, 'value': 1.839}]",2025-04-23 13:54:00,保养,紧急,西南,变压器,过热,7343.84
TK001096,0,0.3231,0,0,"[{'feature': 'reopen_within_days', 'deviation': 4.896, 'importance': 0.0476, 'value': 4.896}]",2025-05-12 19:13:00,巡检,中,西南,发电机,电气故障,417.53
TK001097,0,0.2708,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-07-27 11:38:00,巡检,低,华东,电容器,过热,4540.96
TK001098,0,0.2516,0,0,"[{'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-11-03 11:03:00,保养,中,西南,变压器,机械故障,3149.02
TK001099,0,0.3374,0,0,"[{'feature': 'response_time', 'deviation': 1.719, 'importance': 0.0476, 'value': 1.719}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-08-27 17:09:00,保养,高,华东,变压器,机械故障,2474.18
TK001100,0,0.1919,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'response_time', 'deviation': 1.742, 'importance': 0.0476, 'value': -1.742}]",2025-11-21 14:26:00,抢修,低,西南,电缆,环境损坏,2077.23
TK001101,0,0.1037,0,0,"[{'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-05-12 15:50:00,抢修,高,西北,变压器,漏电,1132.53
TK001102,0,0.359,0,0,"[{'feature': 'response_time', 'deviation': 1.933, 'importance': 0.0476, 'value': -1.933}, {'feature': 'arrival_delay', 'deviation': 1.685, 'importance': 0.0476, 'value': -1.685}, {'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}]",2025-09-05 19:36:00,保养,高,华中,变压器,老化,317.07
TK001103,0,0.3781,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}, {'feature': 'arrival_delay', 'deviation': 1.576, 'importance': 0.0476, 'value': 1.576}]",2025-11-19 17:23:00,保养,低,西北,变压器,机械故障,505.21
TK001104,1,0.5335,1,1,"[{'feature': 'response_time', 'deviation': 2.346, 'importance': 0.0476, 'value': 2.346}, {'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}]",2025-04-19 18:31:00,抢修,低,西南,电容器,过热,4010.66
TK001105,0,0.3179,0,0,"[{'feature': 'photo_count', 'deviation': 1.641, 'importance': 0.0476, 'value': 1.641}]",2025-01-07 15:56:00,保养,中,华中,配电箱,漏电,317.39
TK001106,0,0.1722,0,0,"[{'feature': 'dispatch_delay', 'deviation': 1.705, 'importance': 0.0476, 'value': -1.705}]",2025-09-06 15:23:00,保养,中,华东,开关柜,老化,1648.29
TK001107,0,0.2164,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'dispatch_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': -1.643}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-05-25 16:47:00,抢修,低,西北,开关柜,环境损坏,1126.16
TK001108,0,0.3534,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}]",2025-10-19 14:21:00,改造,中,西北,开关柜,过热,3595.66
TK001109,0,0.4304,0,0,"[{'feature': 'dispatch_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': -1.643}, {'feature': 'total_duration', 'deviation': 1.631, 'importance': 0.0476, 'value': -1.631}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}]",2025-03-13 14:54:00,巡检,中,华东,发电机,漏电,538.21
TK001110,0,0.3351,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'equipment_age_months', 'deviation': 1.667, 'importance': 0.0476, 'value': 1.667}, {'feature': 'photo_count', 'deviation': 1.641, 'importance': 0.0476, 'value': 1.641}]",2025-04-01 07:54:00,巡检,低,华东,电缆,过热,2527.12
TK001111,0,0.2758,0,0,"[{'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}, {'feature': 'arrival_delay', 'deviation': 1.513, 'importance': 0.0476, 'value': 1.513}]",2025-02-04 07:19:00,保养,中,华中,开关柜,过热,2271.34
