date,material_id,site_id,stock_on_hand,daily_consumed,daily_replenished
2025-09-03,MAT0017,SITE0001,1658,17,0
2025-09-04,MAT0017,SITE0001,1702,19,63
2025-09-05,MAT0017,SITE0001,1691,11,0
2025-09-06,MAT0017,SITE0001,1681,10,0
2025-09-07,MAT0017,SITE0001,1666,15,0
2025-09-08,MAT0017,SITE0001,1656,10,0
2025-09-09,MAT0017,SITE0001,1647,9,0
2025-09-10,MAT0017,SITE0001,1633,14,0
2025-09-11,MAT0017,SITE0001,1622,11,0
2025-09-12,MAT0017,SITE0001,1612,10,0
2025-09-13,MAT0017,SITE0001,1598,14,0
2025-09-14,MAT0017,SITE0001,1630,5,37
2025-09-15,MAT0017,SITE0001,1619,11,0
2025-09-16,MAT0017,SITE0001,1615,4,0
2025-09-17,MAT0017,SITE0001,1603,12,0
2025-09-18,MAT0017,SITE0001,1593,10,0
2025-09-19,MAT0017,SITE0001,1578,15,0
2025-09-20,MAT0017,SITE0001,1578,0,0
2025-09-21,MAT0017,SITE0001,1566,12,0
2025-09-22,MAT0017,SITE0001,1560,6,0
2025-09-23,MAT0017,SITE0001,1635,13,88
2025-09-24,MAT0017,SITE0001,1629,6,0
2025-09-25,MAT0017,SITE0001,1619,10,0
2025-09-26,MAT0017,SITE0001,1679,10,70
2025-09-27,MAT0017,SITE0001,1665,14,0
2025-09-28,MAT0017,SITE0001,1656,9,0
2025-09-29,MAT0017,SITE0001,1644,12,0
2025-09-30,MAT0017,SITE0001,1637,7,0
2025-10-01,MAT0017,SITE0001,1620,17,0
2025-10-02,MAT0017,SITE0001,1603,17,0
2025-10-03,MAT0017,SITE0001,1595,8,0
2025-10-04,MAT0017,SITE0001,1638,3,46
2025-10-05,MAT0017,SITE0001,1685,9,56
2025-10-06,MAT0017,SITE0001,1677,8,0
2025-10-07,MAT0017,SITE0001,1668,9,0
2025-10-08,MAT0017,SITE0001,1661,7,0
2025-10-09,MAT0017,SITE0001,1655,6,0
2025-10-10,MAT0017,SITE0001,1635,20,0
2025-10-11,MAT0017,SITE0001,1686,1,52
2025-10-12,MAT0017,SITE0001,1683,3,0
2025-10-13,MAT0017,SITE0001,1668,15,0
2025-10-14,MAT0017,SITE0001,1660,8,0
2025-10-15,MAT0017,SITE0001,1648,12,0
2025-10-16,MAT0017,SITE0001,1641,7,0
2025-10-17,MAT0017,SITE0001,1631,10,0
2025-10-18,MAT0017,SITE0001,1622,9,0
2025-10-19,MAT0017,SITE0001,1609,13,0
2025-10-20,MAT0017,SITE0001,1596,13,0
2025-10-21,MAT0017,SITE0001,1588,8,0
2025-10-22,MAT0017,SITE0001,1615,11,38
2025-10-23,MAT0017,SITE0001,1691,11,87
2025-10-24,MAT0017,SITE0001,1679,12,0
2025-10-25,MAT0017,SITE0001,1676,3,0
2025-10-26,MAT0017,SITE0001,1668,8,0
2025-10-27,MAT0017,SITE0001,1651,17,0
2025-10-28,MAT0017,SITE0001,1698,5,52
2025-10-29,MAT0017,SITE0001,1682,16,0
2025-10-30,MAT0017,SITE0001,1676,6,0
2025-10-31,MAT0017,SITE0001,1743,8,75
2025-11-01,MAT0017,SITE0001,1743,0,0
2025-11-02,MAT0017,SITE0001,1735,8,0
2025-11-03,MAT0017,SITE0001,1725,10,0
2025-11-04,MAT0017,SITE0001,1717,8,0
2025-11-05,MAT0017,SITE0001,1704,13,0
2025-11-06,MAT0017,SITE0001,1789,6,91
2025-11-07,MAT0017,SITE0001,1772,17,0
2025-11-08,MAT0017,SITE0001,1756,16,0
2025-11-09,MAT0017,SITE0001,1742,14,0
2025-11-10,MAT0017,SITE0001,1730,12,0
2025-11-11,MAT0017,SITE0001,1752,5,27
2025-11-12,MAT0017,SITE0001,1741,11,0
2025-11-13,MAT0017,SITE0001,1733,8,0
2025-11-14,MAT0017,SITE0001,1731,2,0
2025-11-15,MAT0017,SITE0001,1747,6,22
2025-11-16,MAT0017,SITE0001,1734,13,0
2025-11-17,MAT0017,SITE0001,1758,21,45
2025-11-18,MAT0017,SITE0001,1750,8,0
2025-11-19,MAT0017,SITE0001,1740,10,0
2025-11-20,MAT0017,SITE0001,1738,2,0
2025-11-21,MAT0017,SITE0001,1789,13,64
2025-11-22,MAT0017,SITE0001,1775,14,0
2025-11-23,MAT0017,SITE0001,1772,3,0
2025-11-24,MAT0017,SITE0001,1814,16,58
2025-11-25,MAT0017,SITE0001,1811,3,0
2025-11-26,MAT0017,SITE0001,1871,10,70
2025-11-27,MAT0017,SITE0001,1864,7,0
2025-11-28,MAT0017,SITE0001,1853,11,0
2025-11-29,MAT0017,SITE0001,1848,5,0
2025-11-30,MAT0017,SITE0001,1896,4,52
2025-12-01,MAT0017,SITE0001,1883,13,0
2025-12-02,MAT0017,SITE0001,1867,16,0
2025-12-03,MAT0017,SITE0001,1867,0,0
2025-12-04,MAT0017,SITE0001,1900,11,44
2025-12-05,MAT0017,SITE0001,1927,12,39
2025-12-06,MAT0017,SITE0001,1927,0,0
2025-12-07,MAT0017,SITE0001,1912,15,0
2025-12-08,MAT0017,SITE0001,1979,14,81
2025-12-09,MAT0017,SITE0001,1967,12,0
2025-12-10,MAT0017,SITE0001,1954,13,0
2025-12-11,MAT0017,SITE0001,1943,11,0
2025-12-12,MAT0017,SITE0001,1933,10,0
2025-12-13,MAT0017,SITE0001,1916,17,0
2025-12-14,MAT0017,SITE0001,1987,14,85
2025-12-15,MAT0017,SITE0001,1986,1,0
2025-12-16,MAT0017,SITE0001,2059,5,78
2025-12-17,MAT0017,SITE0001,2140,7,88
2025-12-18,MAT0017,SITE0001,2130,10,0
2025-12-19,MAT0017,SITE0001,2129,1,0
2025-12-20,MAT0017,SITE0001,2110,19,0
2025-12-21,MAT0017,SITE0001,2110,0,0
2025-12-22,MAT0017,SITE0001,2098,12,0
2025-12-23,MAT0017,SITE0001,2092,6,0
2025-12-24,MAT0017,SITE0001,2164,1,73
2025-12-25,MAT0017,SITE0001,2183,3,22
2025-12-26,MAT0017,SITE0001,2247,6,70
2025-12-27,MAT0017,SITE0001,2232,15,0
2025-12-28,MAT0017,SITE0001,2222,10,0
2025-12-29,MAT0017,SITE0001,2210,12,0
2025-12-30,MAT0017,SITE0001,2194,16,0
2025-12-31,MAT0017,SITE0001,2251,11,68
2025-01-01,MAT0018,SITE0001,420,1,0
2025-01-02,MAT0018,SITE0001,406,14,0
2025-01-03,MAT0018,SITE0001,401,5,0
2025-01-04,MAT0018,SITE0001,397,4,0
2025-01-05,MAT0018,SITE0001,382,15,0
2025-01-06,MAT0018,SITE0001,434,4,56
2025-01-07,MAT0018,SITE0001,424,10,0
2025-01-08,MAT0018,SITE0001,400,24,0
2025-01-09,MAT0018,SITE0001,390,10,0
2025-01-10,MAT0018,SITE0001,367,23,0
2025-01-11,MAT0018,SITE0001,448,16,97
2025-01-12,MAT0018,SITE0001,435,13,0
2025-01-13,MAT0018,SITE0001,487,1,53
2025-01-14,MAT0018,SITE0001,478,9,0
2025-01-15,MAT0018,SITE0001,468,10,0
2025-01-16,MAT0018,SITE0001,455,13,0
2025-01-17,MAT0018,SITE0001,538,8,91
2025-01-18,MAT0018,SITE0001,557,10,29
2025-01-19,MAT0018,SITE0001,569,11,23
2025-01-20,MAT0018,SITE0001,557,12,0
2025-01-21,MAT0018,SITE0001,545,12,0
2025-01-22,MAT0018,SITE0001,533,12,0
2025-01-23,MAT0018,SITE0001,516,17,0
2025-01-24,MAT0018,SITE0001,510,6,0
2025-01-25,MAT0018,SITE0001,498,12,0
2025-01-26,MAT0018,SITE0001,497,1,0
2025-01-27,MAT0018,SITE0001,496,1,0
2025-01-28,MAT0018,SITE0001,483,13,0
2025-01-29,MAT0018,SITE0001,467,16,0
2025-01-30,MAT0018,SITE0001,454,13,0
2025-01-31,MAT0018,SITE0001,439,15,0
2025-02-01,MAT0018,SITE0001,430,9,0
2025-02-02,MAT0018,SITE0001,423,7,0
2025-02-03,MAT0018,SITE0001,413,10,0
2025-02-04,MAT0018,SITE0001,409,4,0
2025-02-05,MAT0018,SITE0001,400,9,0
2025-02-06,MAT0018,SITE0001,390,10,0
2025-02-07,MAT0018,SITE0001,373,17,0
2025-02-08,MAT0018,SITE0001,364,9,0
2025-02-09,MAT0018,SITE0001,416,10,62
2025-02-10,MAT0018,SITE0001,399,17,0
2025-02-11,MAT0018,SITE0001,384,15,0
2025-02-12,MAT0018,SITE0001,372,12,0
2025-02-13,MAT0018,SITE0001,369,3,0
2025-02-14,MAT0018,SITE0001,389,13,33
2025-02-15,MAT0018,SITE0001,473,2,86
2025-02-16,MAT0018,SITE0001,463,10,0
2025-02-17,MAT0018,SITE0001,550,7,94
2025-02-18,MAT0018,SITE0001,542,8,0
2025-02-19,MAT0018,SITE0001,584,7,49
2025-02-20,MAT0018,SITE0001,640,7,63
2025-02-21,MAT0018,SITE0001,635,5,0
2025-02-22,MAT0018,SITE0001,692,6,63
2025-02-23,MAT0018,SITE0001,728,7,43
2025-02-24,MAT0018,SITE0001,720,8,0
2025-02-25,MAT0018,SITE0001,702,18,0
2025-02-26,MAT0018,SITE0001,689,13,0
2025-02-27,MAT0018,SITE0001,685,4,0
2025-02-28,MAT0018,SITE0001,671,14,0
2025-03-01,MAT0018,SITE0001,761,9,99
2025-03-02,MAT0018,SITE0001,753,8,0
2025-03-03,MAT0018,SITE0001,744,9,0
2025-03-04,MAT0018,SITE0001,730,14,0
2025-03-05,MAT0018,SITE0001,764,6,40
2025-03-06,MAT0018,SITE0001,763,1,0
2025-03-07,MAT0018,SITE0001,743,20,0
2025-03-08,MAT0018,SITE0001,728,15,0
2025-03-09,MAT0018,SITE0001,716,12,0
2025-03-10,MAT0018,SITE0001,704,12,0
2025-03-11,MAT0018,SITE0001,688,16,0
2025-03-12,MAT0018,SITE0001,685,3,0
2025-03-13,MAT0018,SITE0001,680,5,0
2025-03-14,MAT0018,SITE0001,666,14,0
2025-03-15,MAT0018,SITE0001,662,4,0
2025-03-16,MAT0018,SITE0001,650,12,0
2025-03-17,MAT0018,SITE0001,639,11,0
2025-03-18,MAT0018,SITE0001,635,4,0
2025-03-19,MAT0018,SITE0001,622,13,0
2025-03-20,MAT0018,SITE0001,605,17,0
2025-03-21,MAT0018,SITE0001,595,10,0
2025-03-22,MAT0018,SITE0001,579,16,0
2025-03-23,MAT0018,SITE0001,571,8,0
2025-03-24,MAT0018,SITE0001,619,6,54
2025-03-25,MAT0018,SITE0001,681,7,69
2025-03-26,MAT0018,SITE0001,766,15,100
2025-03-27,MAT0018,SITE0001,753,13,0
2025-03-28,MAT0018,SITE0001,745,8,0
2025-03-29,MAT0018,SITE0001,823,8,86
2025-03-30,MAT0018,SITE0001,812,11,0
2025-03-31,MAT0018,SITE0001,846,13,47
2025-04-01,MAT0018,SITE0001,831,15,0
2025-04-02,MAT0018,SITE0001,820,11,0
2025-04-03,MAT0018,SITE0001,798,22,0
2025-04-04,MAT0018,SITE0001,785,13,0
2025-04-05,MAT0018,SITE0001,777,8,0
2025-04-06,MAT0018,SITE0001,770,7,0
2025-04-07,MAT0018,SITE0001,799,23,52
2025-04-08,MAT0018,SITE0001,788,11,0
2025-04-09,MAT0018,SITE0001,777,11,0
2025-04-10,MAT0018,SITE0001,814,5,42
2025-04-11,MAT0018,SITE0001,891,6,83
2025-04-12,MAT0018,SITE0001,874,17,0
2025-04-13,MAT0018,SITE0001,939,7,72
2025-04-14,MAT0018,SITE0001,926,13,0
2025-04-15,MAT0018,SITE0001,916,10,0
2025-04-16,MAT0018,SITE0001,897,19,0
2025-04-17,MAT0018,SITE0001,976,13,92
2025-04-18,MAT0018,SITE0001,973,3,0
2025-04-19,MAT0018,SITE0001,963,10,0
2025-04-20,MAT0018,SITE0001,954,9,0
2025-04-21,MAT0018,SITE0001,934,20,0
2025-04-22,MAT0018,SITE0001,917,17,0
2025-04-23,MAT0018,SITE0001,905,12,0
2025-04-24,MAT0018,SITE0001,991,11,97
2025-04-25,MAT0018,SITE0001,973,18,0
2025-04-26,MAT0018,SITE0001,961,12,0
2025-04-27,MAT0018,SITE0001,955,6,0
2025-04-28,MAT0018,SITE0001,996,7,48
2025-04-29,MAT0018,SITE0001,989,7,0
2025-04-30,MAT0018,SITE0001,982,7,0
2025-05-01,MAT0018,SITE0001,982,0,0
2025-05-02,MAT0018,SITE0001,1027,11,56
2025-05-03,MAT0018,SITE0001,1007,20,0
2025-05-04,MAT0018,SITE0001,1080,3,76
2025-05-05,MAT0018,SITE0001,1063,17,0
2025-05-06,MAT0018,SITE0001,1127,8,72
2025-05-07,MAT0018,SITE0001,1120,7,0
2025-05-08,MAT0018,SITE0001,1106,14,0
2025-05-09,MAT0018,SITE0001,1098,8,0
2025-05-10,MAT0018,SITE0001,1086,12,0
2025-05-11,MAT0018,SITE0001,1086,0,0
2025-05-12,MAT0018,SITE0001,1078,8,0
2025-05-13,MAT0018,SITE0001,1112,16,50
2025-05-14,MAT0018,SITE0001,1098,14,0
2025-05-15,MAT0018,SITE0001,1092,6,0
2025-05-16,MAT0018,SITE0001,1176,9,93
2025-05-17,MAT0018,SITE0001,1237,8,69
2025-05-18,MAT0018,SITE0001,1237,0,0
2025-05-19,MAT0018,SITE0001,1309,1,73
2025-05-20,MAT0018,SITE0001,1305,4,0
2025-05-21,MAT0018,SITE0001,1288,17,0
2025-05-22,MAT0018,SITE0001,1280,8,0
2025-05-23,MAT0018,SITE0001,1267,13,0
2025-05-24,MAT0018,SITE0001,1296,14,43
2025-05-25,MAT0018,SITE0001,1279,17,0
2025-05-26,MAT0018,SITE0001,1276,3,0
2025-05-27,MAT0018,SITE0001,1269,7,0
2025-05-28,MAT0018,SITE0001,1261,8,0
2025-05-29,MAT0018,SITE0001,1345,4,88
2025-05-30,MAT0018,SITE0001,1329,16,0
2025-05-31,MAT0018,SITE0001,1316,13,0
2025-06-01,MAT0018,SITE0001,1305,11,0
2025-06-02,MAT0018,SITE0001,1287,18,0
2025-06-03,MAT0018,SITE0001,1280,7,0
2025-06-04,MAT0018,SITE0001,1262,18,0
2025-06-05,MAT0018,SITE0001,1254,8,0
2025-06-06,MAT0018,SITE0001,1336,6,88
2025-06-07,MAT0018,SITE0001,1404,11,79
2025-06-08,MAT0018,SITE0001,1390,14,0
2025-06-09,MAT0018,SITE0001,1387,3,0
2025-06-10,MAT0018,SITE0001,1380,7,0
2025-06-11,MAT0018,SITE0001,1380,0,0
2025-06-12,MAT0018,SITE0001,1368,12,0
2025-06-13,MAT0018,SITE0001,1378,15,25
2025-06-14,MAT0018,SITE0001,1389,14,25
2025-06-15,MAT0018,SITE0001,1383,6,0
2025-06-16,MAT0018,SITE0001,1369,14,0
2025-06-17,MAT0018,SITE0001,1358,11,0
2025-06-18,MAT0018,SITE0001,1343,15,0
2025-06-19,MAT0018,SITE0001,1334,9,0
2025-06-20,MAT0018,SITE0001,1323,11,0
2025-06-21,MAT0018,SITE0001,1366,10,53
2025-06-22,MAT0018,SITE0001,1361,5,0
2025-06-23,MAT0018,SITE0001,1345,16,0
2025-06-24,MAT0018,SITE0001,1336,9,0
2025-06-25,MAT0018,SITE0001,1334,2,0
2025-06-26,MAT0018,SITE0001,1328,6,0
2025-06-27,MAT0018,SITE0001,1320,8,0
2025-06-28,MAT0018,SITE0001,1306,14,0
2025-06-29,MAT0018,SITE0001,1357,6,57
2025-06-30,MAT0018,SITE0001,1336,21,0
2025-07-01,MAT0018,SITE0001,1321,15,0
2025-07-02,MAT0018,SITE0001,1341,13,33
2025-07-03,MAT0018,SITE0001,1335,6,0
2025-07-04,MAT0018,SITE0001,1334,1,0
2025-07-05,MAT0018,SITE0001,1399,11,76
2025-07-06,MAT0018,SITE0001,1376,23,0
2025-07-07,MAT0018,SITE0001,1451,19,94
2025-07-08,MAT0018,SITE0001,1488,11,48
2025-07-09,MAT0018,SITE0001,1478,10,0
2025-07-10,MAT0018,SITE0001,1563,15,100
2025-07-11,MAT0018,SITE0001,1622,0,59
2025-07-12,MAT0018,SITE0001,1619,3,0
2025-07-13,MAT0018,SITE0001,1670,4,55
2025-07-14,MAT0018,SITE0001,1658,12,0
2025-07-15,MAT0018,SITE0001,1683,5,30
2025-07-16,MAT0018,SITE0001,1754,13,84
2025-07-17,MAT0018,SITE0001,1791,10,47
2025-07-18,MAT0018,SITE0001,1782,9,0
2025-07-19,MAT0018,SITE0001,1774,8,0
2025-07-20,MAT0018,SITE0001,1761,13,0
2025-07-21,MAT0018,SITE0001,1750,11,0
2025-07-22,MAT0018,SITE0001,1737,13,0
2025-07-23,MAT0018,SITE0001,1792,4,59
2025-07-24,MAT0018,SITE0001,1841,7,56
2025-07-25,MAT0018,SITE0001,1857,8,24
2025-07-26,MAT0018,SITE0001,1855,2,0
2025-07-27,MAT0018,SITE0001,1841,14,0
2025-07-28,MAT0018,SITE0001,1825,16,0
2025-07-29,MAT0018,SITE0001,1819,6,0
2025-07-30,MAT0018,SITE0001,1812,7,0
2025-07-31,MAT0018,SITE0001,1811,1,0
2025-08-01,MAT0018,SITE0001,1848,3,40
2025-08-02,MAT0018,SITE0001,1840,8,0
2025-08-03,MAT0018,SITE0001,1880,1,41
2025-08-04,MAT0018,SITE0001,1869,11,0
2025-08-05,MAT0018,SITE0001,1925,11,67
2025-08-06,MAT0018,SITE0001,1910,15,0
2025-08-07,MAT0018,SITE0001,1897,13,0
2025-08-08,MAT0018,SITE0001,1884,13,0
2025-08-09,MAT0018,SITE0001,1950,11,77
2025-08-10,MAT0018,SITE0001,1944,6,0
2025-08-11,MAT0018,SITE0001,1941,3,0
2025-08-12,MAT0018,SITE0001,1936,5,0
2025-08-13,MAT0018,SITE0001,1947,15,26
2025-08-14,MAT0018,SITE0001,1939,8,0
2025-08-15,MAT0018,SITE0001,1936,3,0
2025-08-16,MAT0018,SITE0001,1929,7,0
2025-08-17,MAT0018,SITE0001,2014,13,98
2025-08-18,MAT0018,SITE0001,2008,6,0
2025-08-19,MAT0018,SITE0001,2000,8,0
2025-08-20,MAT0018,SITE0001,1985,15,0
2025-08-21,MAT0018,SITE0001,1977,8,0
2025-08-22,MAT0018,SITE0001,1971,6,0
2025-08-23,MAT0018,SITE0001,1950,21,0
2025-08-24,MAT0018,SITE0001,1941,9,0
2025-08-25,MAT0018,SITE0001,1926,15,0
2025-08-26,MAT0018,SITE0001,2010,11,95
2025-08-27,MAT0018,SITE0001,1999,11,0
2025-08-28,MAT0018,SITE0001,2067,20,88
2025-08-29,MAT0018,SITE0001,2052,15,0
2025-08-30,MAT0018,SITE0001,2045,7,0
2025-08-31,MAT0018,SITE0001,2037,8,0
2025-09-01,MAT0018,SITE0001,2032,5,0
2025-09-02,MAT0018,SITE0001,2030,2,0
2025-09-03,MAT0018,SITE0001,2068,13,51
2025-09-04,MAT0018,SITE0001,2136,7,75
2025-09-05,MAT0018,SITE0001,2127,9,0
2025-09-06,MAT0018,SITE0001,2154,15,42
2025-09-07,MAT0018,SITE0001,2140,14,0
2025-09-08,MAT0018,SITE0001,2128,12,0
2025-09-09,MAT0018,SITE0001,2128,0,0
2025-09-10,MAT0018,SITE0001,2123,5,0
2025-09-11,MAT0018,SITE0001,2123,0,0
2025-09-12,MAT0018,SITE0001,2109,14,0
2025-09-13,MAT0018,SITE0001,2087,22,0
2025-09-14,MAT0018,SITE0001,2081,6,0
2025-09-15,MAT0018,SITE0001,2075,6,0
2025-09-16,MAT0018,SITE0001,2062,13,0
2025-09-17,MAT0018,SITE0001,2053,9,0
2025-09-18,MAT0018,SITE0001,2132,3,82
2025-09-19,MAT0018,SITE0001,2157,12,37
2025-09-20,MAT0018,SITE0001,2141,16,0
2025-09-21,MAT0018,SITE0001,2137,4,0
2025-09-22,MAT0018,SITE0001,2222,10,95
2025-09-23,MAT0018,SITE0001,2278,7,63
2025-09-24,MAT0018,SITE0001,2335,7,64
2025-09-25,MAT0018,SITE0001,2380,9,54
2025-09-26,MAT0018,SITE0001,2366,14,0
2025-09-27,MAT0018,SITE0001,2350,16,0
2025-09-28,MAT0018,SITE0001,2372,7,29
2025-09-29,MAT0018,SITE0001,2372,0,0
2025-09-30,MAT0018,SITE0001,2355,17,0
2025-10-01,MAT0018,SITE0001,2353,2,0
2025-10-02,MAT0018,SITE0001,2343,10,0
2025-10-03,MAT0018,SITE0001,2436,6,99
2025-10-04,MAT0018,SITE0001,2524,10,98
2025-10-05,MAT0018,SITE0001,2513,11,0
2025-10-06,MAT0018,SITE0001,2508,5,0
2025-10-07,MAT0018,SITE0001,2501,7,0
2025-10-08,MAT0018,SITE0001,2489,12,0
2025-10-09,MAT0018,SITE0001,2488,1,0
2025-10-10,MAT0018,SITE0001,2531,11,54
2025-10-11,MAT0018,SITE0001,2523,8,0
2025-10-12,MAT0018,SITE0001,2571,7,55
2025-10-13,MAT0018,SITE0001,2656,11,96
2025-10-14,MAT0018,SITE0001,2716,6,66
2025-10-15,MAT0018,SITE0001,2714,2,0
2025-10-16,MAT0018,SITE0001,2697,17,0
2025-10-17,MAT0018,SITE0001,2689,8,0
2025-10-18,MAT0018,SITE0001,2678,11,0
2025-10-19,MAT0018,SITE0001,2705,6,33
2025-10-20,MAT0018,SITE0001,2733,21,49
2025-10-21,MAT0018,SITE0001,2723,10,0
2025-10-22,MAT0018,SITE0001,2749,10,36
2025-10-23,MAT0018,SITE0001,2742,7,0
2025-10-24,MAT0018,SITE0001,2807,9,74
2025-10-25,MAT0018,SITE0001,2841,6,40
2025-10-26,MAT0018,SITE0001,2922,18,99
2025-10-27,MAT0018,SITE0001,2917,5,0
2025-10-28,MAT0018,SITE0001,2955,18,56
2025-10-29,MAT0018,SITE0001,2959,20,24
2025-10-30,MAT0018,SITE0001,2946,13,0
2025-10-31,MAT0018,SITE0001,2932,14,0
2025-11-01,MAT0018,SITE0001,2925,7,0
2025-11-02,MAT0018,SITE0001,2988,12,75
2025-11-03,MAT0018,SITE0001,3050,3,65
2025-11-04,MAT0018,SITE0001,3120,10,80
2025-11-05,MAT0018,SITE0001,3114,6,0
2025-11-06,MAT0018,SITE0001,3093,21,0
2025-11-07,MAT0018,SITE0001,3075,18,0
2025-11-08,MAT0018,SITE0001,3068,7,0
2025-11-09,MAT0018,SITE0001,3059,9,0
2025-11-10,MAT0018,SITE0001,3098,12,51
2025-11-11,MAT0018,SITE0001,3145,16,63
2025-11-12,MAT0018,SITE0001,3213,11,79
2025-11-13,MAT0018,SITE0001,3207,6,0
2025-11-14,MAT0018,SITE0001,3281,4,78
2025-11-15,MAT0018,SITE0001,3280,1,0
2025-11-16,MAT0018,SITE0001,3352,12,84
2025-11-17,MAT0018,SITE0001,3399,2,49
2025-11-18,MAT0018,SITE0001,3416,10,27
2025-11-19,MAT0018,SITE0001,3401,15,0
2025-11-20,MAT0018,SITE0001,3401,0,0
2025-11-21,MAT0018,SITE0001,3463,5,67
2025-11-22,MAT0018,SITE0001,3455,8,0
2025-11-23,MAT0018,SITE0001,3486,12,43
2025-11-24,MAT0018,SITE0001,3477,9,0
2025-11-25,MAT0018,SITE0001,3561,5,89
2025-11-26,MAT0018,SITE0001,3552,9,0
2025-11-27,MAT0018,SITE0001,3549,3,0
2025-11-28,MAT0018,SITE0001,3611,13,75
2025-11-29,MAT0018,SITE0001,3596,15,0
2025-11-30,MAT0018,SITE0001,3587,9,0
2025-12-01,MAT0018,SITE0001,3639,12,64
2025-12-02,MAT0018,SITE0001,3629,10,0
2025-12-03,MAT0018,SITE0001,3610,19,0
2025-12-04,MAT0018,SITE0001,3600,10,0
2025-12-05,MAT0018,SITE0001,3621,0,21
2025-12-06,MAT0018,SITE0001,3610,11,0
2025-12-07,MAT0018,SITE0001,3610,0,0
2025-12-08,MAT0018,SITE0001,3596,14,0
2025-12-09,MAT0018,SITE0001,3648,1,53
2025-12-10,MAT0018,SITE0001,3643,5,0
2025-12-11,MAT0018,SITE0001,3632,11,0
2025-12-12,MAT0018,SITE0001,3663,13,44
2025-12-13,MAT0018,SITE0001,3737,7,81
2025-12-14,MAT0018,SITE0001,3721,16,0
2025-12-15,MAT0018,SITE0001,3709,12,0
2025-12-16,MAT0018,SITE0001,3774,2,67
2025-12-17,MAT0018,SITE0001,3840,10,76
2025-12-18,MAT0018,SITE0001,3829,11,0
2025-12-19,MAT0018,SITE0001,3868,10,49
2025-12-20,MAT0018,SITE0001,3860,8,0
2025-12-21,MAT0018,SITE0001,3882,22,44
2025-12-22,MAT0018,SITE0001,3965,4,87
2025-12-23,MAT0018,SITE0001,3956,9,0
2025-12-24,MAT0018,SITE0001,3994,9,47
2025-12-25,MAT0018,SITE0001,3987,7,0
2025-12-26,MAT0018,SITE0001,3998,10,21
2025-12-27,MAT0018,SITE0001,3978,20,0
2025-12-28,MAT0018,SITE0001,3963,15,0
2025-12-29,MAT0018,SITE0001,4016,16,69
2025-12-30,MAT0018,SITE0001,3999,17,0
2025-12-31,MAT0018,SITE0001,3989,10,0
2025-01-01,MAT0019,SITE0001,415,10,0
2025-01-02,MAT0019,SITE0001,409,6,0
2025-01-03,MAT0019,SITE0001,399,10,0
2025-01-04,MAT0019,SITE0001,384,15,0
2025-01-05,MAT0019,SITE0001,456,7,79
2025-01-06,MAT0019,SITE0001,517,5,66
2025-01-07,MAT0019,SITE0001,596,10,89
2025-01-08,MAT0019,SITE0001,592,4,0
2025-01-09,MAT0019,SITE0001,590,2,0
2025-01-10,MAT0019,SITE0001,653,9,72
2025-01-11,MAT0019,SITE0001,662,11,20
2025-01-12,MAT0019,SITE0001,648,14,0
2025-01-13,MAT0019,SITE0001,631,17,0
2025-01-14,MAT0019,SITE0001,622,9,0
2025-01-15,MAT0019,SITE0001,614,8,0
2025-01-16,MAT0019,SITE0001,604,10,0
2025-01-17,MAT0019,SITE0001,690,14,100
2025-01-18,MAT0019,SITE0001,760,15,85
2025-01-19,MAT0019,SITE0001,788,13,41
2025-01-20,MAT0019,SITE0001,839,1,52
2025-01-21,MAT0019,SITE0001,869,9,39
2025-01-22,MAT0019,SITE0001,890,0,21
2025-01-23,MAT0019,SITE0001,878,12,0
2025-01-24,MAT0019,SITE0001,863,15,0
2025-01-25,MAT0019,SITE0001,855,8,0
2025-01-26,MAT0019,SITE0001,838,17,0
2025-01-27,MAT0019,SITE0001,835,3,0
2025-01-28,MAT0019,SITE0001,825,10,0
2025-01-29,MAT0019,SITE0001,880,20,75
2025-01-30,MAT0019,SITE0001,879,1,0
2025-01-31,MAT0019,SITE0001,872,7,0
2025-02-01,MAT0019,SITE0001,864,8,0
2025-02-02,MAT0019,SITE0001,916,1,53
2025-02-03,MAT0019,SITE0001,910,6,0
2025-02-04,MAT0019,SITE0001,993,9,92
2025-02-05,MAT0019,SITE0001,983,10,0
2025-02-06,MAT0019,SITE0001,976,7,0
2025-02-07,MAT0019,SITE0001,1019,8,51
2025-02-08,MAT0019,SITE0001,1016,3,0
2025-02-09,MAT0019,SITE0001,1007,9,0
2025-02-10,MAT0019,SITE0001,1001,6,0
2025-02-11,MAT0019,SITE0001,1000,1,0
2025-02-12,MAT0019,SITE0001,995,5,0
2025-02-13,MAT0019,SITE0001,1032,11,48
2025-02-14,MAT0019,SITE0001,1028,4,0
2025-02-15,MAT0019,SITE0001,1111,10,93
2025-02-16,MAT0019,SITE0001,1099,12,0
2025-02-17,MAT0019,SITE0001,1090,9,0
2025-02-18,MAT0019,SITE0001,1075,15,0
2025-02-19,MAT0019,SITE0001,1157,13,95
2025-02-20,MAT0019,SITE0001,1154,3,0
2025-02-21,MAT0019,SITE0001,1145,9,0
2025-02-22,MAT0019,SITE0001,1129,16,0
2025-02-23,MAT0019,SITE0001,1114,15,0
2025-02-24,MAT0019,SITE0001,1197,7,90
2025-02-25,MAT0019,SITE0001,1183,14,0
2025-02-26,MAT0019,SITE0001,1164,19,0
2025-02-27,MAT0019,SITE0001,1158,6,0
