ticket_id,created_at,ticket_type,priority,sla_minutes,region,site_id,equipment_id,equipment_type,equipment_model,fault_category,fault_subcategory,fault_description,severity,equipment_age_months,last_fault_at,dispatched_at,accepted_at,arrived_at,repair_started_at,repair_finished_at,inspected_at,accepted_by_customer_at,closed_at,status_history,technician_id,team_id,technician_level,technician_workload_today,total_cost,budget_limit,is_warranty,photo_count,report_uploaded,customer_signature,attachment_count,photo_taken_at,is_reopened,reopen_within_days,customer_complaint,customer_satisfaction,qc_audit_result
TK001657,2025-03-10 12:36:00,巡检,中,480,西北,SITE0028,EQ00115,变压器,Model-E336,机械故障,机械故障-3,变压器出现机械故障问题,一般,15,2024-12-14 12:36:00,2025-03-10 12:58:00,2025-03-10 13:24:00,2025-03-10 14:30:00,2025-03-10 14:49:00,2025-03-10 18:55:00,,,2025-03-10 20:51:00,"[{'ts': '2025-03-10T12:36:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-03-10T12:58:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0003'}, {'ts': '2025-03-10T14:30:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0019'}, {'ts': '2025-03-10T18:55:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0006'}, {'ts': '2025-03-10T20:51:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0009,TEAM01,高,3,4859.04,7125.92,False,12,True,True,7,['2025-03-10T12:36:00'],False,,False,5.0,合规
TK001658,2025-08-11 17:45:00,保养,中,480,华南,SITE0011,EQ00170,发电机,Model-F447,电气故障,电气故障-4,发电机出现电气故障问题,一般,72,2025-03-06 17:45:00,2025-08-11 18:19:00,2025-08-11 18:33:00,2025-08-11 20:04:00,2025-08-11 20:15:00,2025-08-12 02:02:00,2025-08-12 02:14:00,,2025-08-12 02:59:00,"[{'ts': '2025-08-11T17:45:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-08-11T18:19:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0016'}, {'ts': '2025-08-11T20:04:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0013'}, {'ts': '2025-08-12T02:02:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0015'}, {'ts': '2025-08-12T02:59:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0014,TEAM04,初,2,3888.27,6438.7,False,17,True,False,4,['2025-08-11T17:45:00'],False,,True,,待审
TK001659,2025-06-09 12:41:00,抢修,中,480,华南,SITE0022,EQ00079,变压器,Model-A423,环境损坏,环境损坏-4,变压器出现环境损坏问题,轻微,25,2024-09-13 12:41:00,2025-06-09 13:33:00,2025-06-09 13:44:00,2025-06-09 14:56:00,2025-06-09 15:07:00,2025-06-09 17:11:00,,2025-06-09 18:50:00,2025-06-09 19:03:00,"[{'ts': '2025-06-09T12:41:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-06-09T13:33:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0004'}, {'ts': '2025-06-09T14:56:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0019'}, {'ts': '2025-06-09T17:11:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0005'}, {'ts': '2025-06-09T19:03:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0009,TEAM05,高,3,2650.21,4029.63,True,9,True,False,2,['2025-06-09T12:41:00'],False,,False,1.0,合规
TK001660,2025-10-16 13:05:00,保养,紧急,60,华北,SITE0005,EQ00173,发电机,Model-D458,老化,老化-3,发电机出现老化问题,严重,15,,2025-10-16 13:46:00,2025-10-16 13:52:00,2025-10-16 14:50:00,2025-10-16 15:04:00,2025-10-16 16:44:00,2025-10-16 17:02:00,,2025-10-16 17:48:00,"[{'ts': '2025-10-16T13:05:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-16T13:46:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0005'}, {'ts': '2025-10-16T14:50:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0002'}, {'ts': '2025-10-16T16:44:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0014'}, {'ts': '2025-10-16T17:48:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0014,TEAM04,高,1,632.8,990.3,True,4,True,True,4,['2025-10-16T13:05:00'],False,,False,,合规
TK001661,2025-04-08 14:03:00,巡检,紧急,60,华东,SITE0019,EQ00096,配电箱,Model-A613,漏电,漏电-5,配电箱出现漏电问题,一般,45,,2025-04-08 14:22:00,2025-04-08 14:43:00,2025-04-08 16:00:00,2025-04-08 16:09:00,2025-04-08 22:40:00,2025-04-08 22:55:00,,2025-04-08 23:33:00,"[{'ts': '2025-04-08T14:03:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-04-08T14:22:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0003'}, {'ts': '2025-04-08T16:00:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0016'}, {'ts': '2025-04-08T22:40:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0018'}, {'ts': '2025-04-08T23:33:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0017,TEAM01,高,6,3523.16,6280.96,False,2,True,True,8,['2025-04-08T14:03:00'],False,,False,2.0,不合规
TK001662,2025-10-09 16:50:00,抢修,中,480,华中,SITE0005,EQ00061,发电机,Model-F436,短路,短路-4,发电机出现短路问题,一般,34,,2025-10-09 16:58:00,2025-10-09 17:19:00,2025-10-09 18:51:00,2025-10-09 18:58:00,2025-10-09 23:15:00,2025-10-09 23:45:00,2025-10-10 00:32:00,2025-10-10 00:38:00,"[{'ts': '2025-10-09T16:50:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-09T16:58:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0010'}, {'ts': '2025-10-09T18:51:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0002'}, {'ts': '2025-10-09T23:15:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0014'}, {'ts': '2025-10-10T00:38:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0007,TEAM04,高,1,4935.13,8460.96,False,0,False,False,4,['2025-10-09T16:50:00'],False,,True,,合规
TK001663,2025-10-05 13:56:00,抢修,低,1440,华中,SITE0028,EQ00053,发电机,Model-D497,过热,过热-5,发电机出现过热问题,严重,101,2025-02-28 13:56:00,2025-10-05 14:56:00,2025-10-05 15:15:00,2025-10-05 16:46:00,2025-10-05 16:56:00,2025-10-05 19:46:00,2025-10-05 19:58:00,2025-10-05 20:17:00,2025-10-05 20:23:00,"[{'ts': '2025-10-05T13:56:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-05T14:56:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0006'}, {'ts': '2025-10-05T16:46:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0020'}, {'ts': '2025-10-05T19:46:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0005'}, {'ts': '2025-10-05T20:23:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0004,TEAM02,持证,5,775.56,981.78,False,8,True,False,2,['2025-10-05T13:56:00'],False,,False,4.0,待审
TK001664,2025-03-14 20:06:00,抢修,中,480,华中,SITE0014,EQ00059,变压器,Model-C801,短路,短路-5,变压器出现短路问题,轻微,64,,2025-03-14 20:36:00,2025-03-14 20:45:00,2025-03-14 21:59:00,2025-03-14 22:06:00,2025-03-14 23:22:00,,2025-03-15 00:22:00,2025-03-15 00:42:00,"[{'ts': '2025-03-14T20:06:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-03-14T20:36:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0017'}, {'ts': '2025-03-14T21:59:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0017'}, {'ts': '2025-03-14T23:22:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0005'}, {'ts': '2025-03-15T00:42:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-03-18T00:42:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0018,TEAM01,中,4,1716.03,2325.74,True,11,False,True,6,['2025-03-14T20:06:00'],True,2.0,False,5.0,不合规
TK001665,2025-04-20 16:07:00,保养,高,240,华南,SITE0018,EQ00133,开关柜,Model-A931,电气故障,电气故障-4,开关柜出现电气故障问题,轻微,79,2024-12-18 16:07:00,2025-04-20 16:23:00,2025-04-20 16:50:00,2025-04-20 18:29:00,2025-04-20 18:48:00,2025-04-21 02:19:00,2025-04-21 02:29:00,,2025-04-21 03:09:00,"[{'ts': '2025-04-20T16:07:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-04-20T16:23:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0007'}, {'ts': '2025-04-20T18:29:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0014'}, {'ts': '2025-04-21T02:19:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0020'}, {'ts': '2025-04-21T03:09:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0010,TEAM05,初,2,2414.14,3284.96,False,9,True,False,4,['2025-04-20T16:07:00'],False,,False,,合规
TK001666,2025-05-23 17:06:00,抢修,中,480,华东,SITE0016,EQ00142,电容器,Model-D250,机械故障,机械故障-3,电容器出现机械故障问题,一般,63,2025-01-07 17:06:00,2025-05-23 17:59:00,2025-05-23 18:15:00,2025-05-23 19:59:00,2025-05-23 20:26:00,2025-05-23 22:30:00,2025-05-23 22:53:00,,2025-05-23 23:28:00,"[{'ts': '2025-05-23T17:06:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-05-23T17:59:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0019'}, {'ts': '2025-05-23T19:59:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0012'}, {'ts': '2025-05-23T22:30:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0007'}, {'ts': '2025-05-23T23:28:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0004,TEAM02,中,3,4763.98,7744.34,True,15,True,True,5,['2025-05-23T17:06:00'],False,,True,,合规
TK001667,2025-07-13 16:20:00,改造,高,240,西北,SITE0029,EQ00062,电容器,Model-A178,机械故障,机械故障-2,电容器出现机械故障问题,严重,112,,2025-07-13 16:27:00,2025-07-13 16:33:00,2025-07-13 17:57:00,2025-07-13 18:26:00,2025-07-13 19:35:00,,2025-07-13 19:46:00,2025-07-13 20:03:00,"[{'ts': '2025-07-13T16:20:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-07-13T16:27:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0001'}, {'ts': '2025-07-13T17:57:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0014'}, {'ts': '2025-07-13T19:35:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0009'}, {'ts': '2025-07-13T20:03:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0016,TEAM05,高,3,4331.79,7022.38,False,19,True,True,9,['2025-07-13T16:20:00'],False,,False,2.0,待审
TK001668,2025-08-08 20:14:00,改造,中,480,华南,SITE0009,EQ00102,变压器,Model-A494,过热,过热-1,变压器出现过热问题,一般,117,,2025-08-08 20:55:00,2025-08-08 21:20:00,2025-08-08 22:46:00,2025-08-08 22:58:00,2025-08-09 04:48:00,2025-08-09 05:04:00,2025-08-09 05:04:00,2025-08-09 05:12:00,"[{'ts': '2025-08-08T20:14:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-08-08T20:55:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0014'}, {'ts': '2025-08-08T22:46:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0006'}, {'ts': '2025-08-09T04:48:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0015'}, {'ts': '2025-08-09T05:12:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0016,TEAM01,持证,6,3084.69,5523.4,False,10,True,True,4,['2025-08-08T20:14:00'],False,,True,4.0,合规
TK001669,2025-05-06 14:09:00,巡检,紧急,60,华中,SITE0024,EQ00068,变压器,Model-A707,机械故障,机械故障-4,变压器出现机械故障问题,一般,67,,2025-05-06 14:33:00,2025-05-06 14:53:00,2025-05-06 16:16:00,2025-05-06 16:32:00,2025-05-06 20:38:00,2025-05-06 20:46:00,,2025-05-06 22:12:00,"[{'ts': '2025-05-06T14:09:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-05-06T14:33:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0013'}, {'ts': '2025-05-06T16:16:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0015'}, {'ts': '2025-05-06T20:38:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0001'}, {'ts': '2025-05-06T22:12:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0018,TEAM05,中,7,2814.67,4787.63,False,2,True,True,3,['2025-05-06T14:09:00'],False,,False,,合规
TK001670,2025-10-10 19:08:00,保养,中,480,西北,SITE0030,EQ00126,配电箱,Model-B264,漏电,漏电-2,配电箱出现漏电问题,一般,12,,2025-10-10 19:50:00,2025-10-10 20:16:00,2025-10-10 21:35:00,2025-10-10 21:54:00,2025-10-11 02:53:00,2025-10-11 03:07:00,2025-10-11 04:43:00,2025-10-11 04:48:00,"[{'ts': '2025-10-10T19:08:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-10T19:50:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0001'}, {'ts': '2025-10-10T21:35:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0002'}, {'ts': '2025-10-11T02:53:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0020'}, {'ts': '2025-10-11T04:48:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0014,TEAM04,高,8,1770.81,3094.08,False,17,True,True,6,['2025-10-10T19:08:00'],False,,False,4.0,合规
TK001671,2025-03-30 16:32:00,抢修,中,480,西南,SITE0021,EQ00079,配电箱,Model-A816,过热,过热-4,配电箱出现过热问题,轻微,3,2025-01-05 16:32:00,2025-03-30 16:48:00,2025-03-30 17:09:00,2025-03-30 18:48:00,2025-03-30 19:15:00,2025-03-31 01:16:00,2025-03-31 01:39:00,,2025-03-31 01:48:00,"[{'ts': '2025-03-30T16:32:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-03-30T16:48:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0014'}, {'ts': '2025-03-30T18:48:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0011'}, {'ts': '2025-03-31T01:16:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0017'}, {'ts': '2025-03-31T01:48:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0006,TEAM03,初,8,3467.07,4242.48,True,19,False,True,8,['2025-03-30T16:32:00'],False,,False,,不合规
TK001672,2025-09-29 10:27:00,抢修,中,480,华东,SITE0005,EQ00057,变压器,Model-D921,漏电,漏电-3,变压器出现漏电问题,一般,19,2025-01-30 10:27:00,2025-09-29 11:25:00,2025-09-29 11:40:00,2025-09-29 12:07:00,2025-09-29 12:13:00,2025-09-30 00:04:00,2025-09-30 00:10:00,,2025-09-30 01:59:00,"[{'ts': '2025-09-29T10:27:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-09-29T11:25:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0004'}, {'ts': '2025-09-29T12:07:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0002'}, {'ts': '2025-09-30T00:04:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0003'}, {'ts': '2025-09-30T01:59:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-10-01T01:59:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0002,TEAM01,初,2,4597.4,5843.77,True,2,True,True,2,['2025-09-29T10:27:00'],True,2.0,False,2.0,合规
TK001673,2025-02-04 16:40:00,保养,高,240,西南,SITE0001,EQ00131,电缆,Model-E596,电气故障,电气故障-2,电缆出现电气故障问题,严重,88,,2025-02-04 16:49:00,2025-02-04 17:04:00,2025-02-04 17:16:00,2025-02-04 17:43:00,2025-02-04 23:43:00,2025-02-05 00:02:00,2025-02-05 00:23:00,2025-02-05 00:31:00,"[{'ts': '2025-02-04T16:40:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-02-04T16:49:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0007'}, {'ts': '2025-02-04T17:16:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0019'}, {'ts': '2025-02-04T23:43:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0002'}, {'ts': '2025-02-05T00:31:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0010,TEAM05,高,4,1783.53,3009.55,True,5,False,True,5,['2025-02-04T16:40:00'],False,,False,,合规
TK001674,2025-09-10 08:38:00,抢修,高,240,华东,SITE0010,EQ00032,电缆,Model-E861,老化,老化-1,电缆出现老化问题,轻微,64,,2025-09-10 09:33:00,2025-09-10 09:41:00,2025-09-10 11:31:00,2025-09-10 11:46:00,2025-09-10 16:19:00,2025-09-10 16:48:00,2025-09-10 17:54:00,2025-09-10 18:05:00,"[{'ts': '2025-09-10T08:38:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-09-10T09:33:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0010'}, {'ts': '2025-09-10T11:31:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0016'}, {'ts': '2025-09-10T16:19:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0020'}, {'ts': '2025-09-10T18:05:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0010,TEAM04,高,6,3989.49,5214.63,False,10,False,True,2,['2025-09-10T08:38:00'],False,,True,2.0,待审
TK001675,2025-01-07 19:49:00,保养,中,480,华东,SITE0029,EQ00124,发电机,Model-A971,短路,短路-4,发电机出现短路问题,一般,53,2024-04-21 19:49:00,2025-01-07 20:06:00,2025-01-07 20:31:00,2025-01-07 21:29:00,2025-01-07 21:42:00,2025-01-08 05:12:00,2025-01-08 05:18:00,2025-01-08 07:03:00,2025-01-08 07:09:00,"[{'ts': '2025-01-07T19:49:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-01-07T20:06:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0014'}, {'ts': '2025-01-07T21:29:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0005'}, {'ts': '2025-01-08T05:12:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0015'}, {'ts': '2025-01-08T07:09:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-01-09T07:09:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0008,TEAM01,中,8,4704.4,6841.12,False,17,True,True,1,['2025-01-07T19:49:00'],True,11.0,False,5.0,合规
TK001676,2025-04-16 18:46:00,巡检,中,480,西南,SITE0005,EQ00129,变压器,Model-C520,漏电,漏电-5,变压器出现漏电问题,一般,59,2024-06-22 18:46:00,2025-04-16 19:25:00,2025-04-16 19:30:00,2025-04-16 19:41:00,2025-04-16 20:00:00,2025-04-17 02:29:00,2025-04-17 02:46:00,2025-04-17 04:18:00,2025-04-17 04:29:00,"[{'ts': '2025-04-16T18:46:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-04-16T19:25:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0010'}, {'ts': '2025-04-16T19:41:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0008'}, {'ts': '2025-04-17T02:29:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0019'}, {'ts': '2025-04-17T04:29:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-04-20T04:29:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0020,TEAM03,中,2,4603.77,6446.26,False,8,True,True,0,['2025-04-16T18:46:00'],True,1.0,True,,合规
TK001677,2025-10-27 18:33:00,抢修,低,1440,西南,SITE0029,EQ00060,开关柜,Model-A309,漏电,漏电-1,开关柜出现漏电问题,轻微,111,,2025-10-27 19:17:00,2025-10-27 19:42:00,2025-10-27 20:30:00,2025-10-27 20:45:00,2025-10-27 21:45:00,2025-10-27 22:15:00,2025-10-27 22:18:00,2025-10-27 22:38:00,"[{'ts': '2025-10-27T18:33:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-27T19:17:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0013'}, {'ts': '2025-10-27T20:30:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0001'}, {'ts': '2025-10-27T21:45:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0002'}, {'ts': '2025-10-27T22:38:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0017,TEAM04,持证,2,3124.27,4447.42,False,14,True,True,9,['2025-10-27T18:33:00'],False,,False,,合规
TK001678,2025-10-04 14:42:00,巡检,中,480,西北,SITE0017,EQ00165,发电机,Model-E126,短路,短路-2,发电机出现短路问题,一般,30,2025-02-14 14:42:00,2025-10-04 14:50:00,2025-10-04 15:13:00,2025-10-04 15:30:00,2025-10-04 15:49:00,2025-10-04 22:47:00,,,2025-10-04 23:57:00,"[{'ts': '2025-10-04T14:42:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-04T14:50:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0001'}, {'ts': '2025-10-04T15:30:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0014'}, {'ts': '2025-10-04T22:47:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0017'}, {'ts': '2025-10-04T23:57:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0006,TEAM05,持证,8,3069.91,3388.39,False,5,True,True,4,['2025-10-04T14:42:00'],False,,False,1.0,合规
TK001679,2025-04-12 14:40:00,巡检,紧急,60,西北,SITE0001,EQ00068,变压器,Model-D388,机械故障,机械故障-4,变压器出现机械故障问题,严重,34,2025-02-13 14:40:00,2025-04-12 15:37:00,2025-04-12 15:45:00,2025-04-12 16:47:00,2025-04-12 17:16:00,2025-04-12 23:23:00,2025-04-12 23:44:00,2025-04-12 23:31:00,2025-04-12 23:46:00,"[{'ts': '2025-04-12T14:40:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-04-12T15:37:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0011'}, {'ts': '2025-04-12T16:47:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0004'}, {'ts': '2025-04-12T23:23:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0017'}, {'ts': '2025-04-12T23:46:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0002,TEAM02,高,4,4340.12,6112.17,False,18,True,True,3,['2025-04-12T14:40:00'],False,,False,4.0,合规
TK001680,2025-02-12 10:49:00,巡检,低,1440,西北,SITE0010,EQ00182,电缆,Model-D976,环境损坏,环境损坏-2,电缆出现环境损坏问题,一般,109,,2025-02-12 11:16:00,2025-02-12 11:33:00,2025-02-12 12:28:00,2025-02-12 12:39:00,2025-02-12 13:25:00,2025-02-12 13:51:00,,2025-02-12 15:20:00,"[{'ts': '2025-02-12T10:49:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-02-12T11:16:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0004'}, {'ts': '2025-02-12T12:28:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0011'}, {'ts': '2025-02-12T13:25:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0005'}, {'ts': '2025-02-12T15:20:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0014,TEAM04,初,6,4547.13,5035.8,False,16,True,True,6,['2025-02-12T10:49:00'],False,,False,,合规
TK001681,2025-12-31 19:31:00,巡检,中,480,西北,SITE0025,EQ00130,电容器,Model-E302,机械故障,机械故障-1,电容器出现机械故障问题,轻微,57,,2025-12-31 19:45:00,2025-12-31 20:01:00,2025-12-31 20:13:00,2025-12-31 20:18:00,2026-01-01 03:31:00,,2026-01-01 04:17:00,2026-01-01 04:36:00,"[{'ts': '2025-12-31T19:31:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-12-31T19:45:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0018'}, {'ts': '2025-12-31T20:13:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0003'}, {'ts': '2026-01-01T03:31:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0016'}, {'ts': '2026-01-01T04:36:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0003,TEAM05,初,1,2296.63,3679.65,True,8,True,True,10,['2025-12-31T19:31:00'],False,,False,5.0,合规
